[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Analysis started at: 2024-11-10 07:37:50 AM
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for whenNotPaused
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for whenNotPaused
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function whenNotPaused
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for onlyMLevel
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for onlyMLevel
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function onlyMLevel
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for whenPaused
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for whenPaused
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function whenPaused
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for onlyOPM
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for onlyOPM
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function onlyOPM
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for isMasterRecruitment
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for isMasterRecruitment
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function isMasterRecruitment
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for fightMix
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for fightMix
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function fightMix
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for implementsERC721
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for implementsERC721
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function implementsERC721
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for totalSupply
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for totalSupply
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function totalSupply
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function balanceOf
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for ownerOf
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for ownerOf
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function ownerOf
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for approve
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for approve
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function approve
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function transferFrom
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for transfer
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for transfer
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function transfer
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for _transfer
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for _transfer
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Range graph generated
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function _transfer
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for implementsERC721
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for implementsERC721
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function implementsERC721
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for _owns
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for _owns
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function _owns
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for _approvedFor
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for _approvedFor
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function _approvedFor
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for _approve
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for _approve
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Range graph generated
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function _approve
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function balanceOf
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for totalSupply
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for totalSupply
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function totalSupply
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for ownerOf
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for ownerOf
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function ownerOf
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for _triggerCooldown
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for _triggerCooldown
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function _triggerCooldown
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for isReadyToFight
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for isReadyToFight
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function isReadyToFight
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for reduceCDFee
[WARNING] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | No lvalue eligible assignment, is this some bug!
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for reduceCDFee
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function reduceCDFee
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for slitherConstructorVariables
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Range graph generated
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function slitherConstructorVariables
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for onlyLeader
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for onlyLeader
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function onlyLeader
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for whenNotPaused
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for whenNotPaused
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function whenNotPaused
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for onlyMLevel
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for onlyMLevel
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function onlyMLevel
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for whenPaused
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for whenPaused
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function whenPaused
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for onlyOPM
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for onlyOPM
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function onlyOPM
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for withdrawBalance
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for withdrawBalance
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function withdrawBalance
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for order
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for order
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function order
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for createAuction
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for createAuction
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function createAuction
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for getSeller
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for getSeller
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function getSeller
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for getCurrentPrice
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for getCurrentPrice
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function getCurrentPrice
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for withdrawBalance
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for withdrawBalance
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function withdrawBalance
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for order
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for order
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function order
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for createAuction
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for createAuction
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function createAuction
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for getSeller
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for getSeller
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function getSeller
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for getCurrentPrice
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for getCurrentPrice
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function getCurrentPrice
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for slitherConstructorVariables
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Range graph generated
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function slitherConstructorVariables
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for withdrawBalance
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for withdrawBalance
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function withdrawBalance
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for order
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for order
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function order
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for createAuction
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for createAuction
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function createAuction
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for getSeller
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for getSeller
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function getSeller
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for getCurrentPrice
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for getCurrentPrice
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function getCurrentPrice
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for averageGen0SalePrice
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for averageGen0SalePrice
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function averageGen0SalePrice
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for slitherConstructorVariables
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Range graph generated
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function slitherConstructorVariables
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for implementsERC721
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Return summary generated for implementsERC721
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Processed function implementsERC721
[INFO] | 2024-11-10 07:38:04 AM | analyzer.0x8a1190c9a21ccc195a943ec9ee434620461b46b2 | Generating return summary for totalSupply
