[INFO] | 2024-11-10 07:37:58 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Analysis started at: 2024-11-10 07:37:58 AM
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Return summary generated for setDuration
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Range graph generated
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Processed function setDuration
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Generating return summary for setFeePercent
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Return summary generated for setFeePercent
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Range graph generated
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Processed function setFeePercent
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Generating return summary for forceSwapAndShare
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Return summary generated for forceSwapAndShare
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Range graph generated
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Processed function forceSwapAndShare
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Generating return summary for calcAccumulateM87
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Return summary generated for calcAccumulateM87
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Processed function calcAccumulateM87
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Generating return summary for safeTransfer
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Return summary generated for safeTransfer
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Processed function safeTransfer
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Generating return summary for safeTransferFrom
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Return summary generated for safeTransferFrom
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Processed function safeTransferFrom
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Generating return summary for safeApprove
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Return summary generated for safeApprove
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Processed function safeApprove
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Generating return summary for safeIncreaseAllowance
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Return summary generated for safeIncreaseAllowance
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Processed function safeIncreaseAllowance
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Generating return summary for safeDecreaseAllowance
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Return summary generated for safeDecreaseAllowance
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Processed function safeDecreaseAllowance
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Generating return summary for constructor
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Return summary generated for constructor
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Range graph generated
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Processed function constructor
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Generating return summary for _insert
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Return summary generated for _insert
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Range graph generated
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Processed function _insert
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Generating return summary for constructor
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Return summary generated for constructor
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Range graph generated
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Processed function constructor
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Generating return summary for _insert
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Return summary generated for _insert
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Range graph generated
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Processed function _insert
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Generating return summary for updateBlockReward
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Return summary generated for updateBlockReward
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Range graph generated
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Processed function updateBlockReward
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Generating return summary for M87Denomination
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Return summary generated for M87Denomination
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Processed function M87Denomination
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Generating return summary for safeTransfer
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Return summary generated for safeTransfer
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Processed function safeTransfer
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Generating return summary for deposit
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Return summary generated for deposit
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Range graph generated
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Processed function deposit
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Generating return summary for withdraw
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Return summary generated for withdraw
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Range graph generated
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Processed function withdraw
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Value Range Analysis took 0.048888 seconds
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Value Range Analysis finished
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Storage dependency graph compostion started!
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Storage dependency graph compostion finished!
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | Dependency detection started!
[ERROR] | 2024-11-10 07:38:06 AM | analyzer.0x190956a704fbb70f0acce8338870771d17654952 | This can occur due to slither insanity, for now we are bailing out!

real	0m9.925s
user	0m10.595s
sys	0m2.123s
