[INFO] | 2024-11-10 07:38:52 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Analysis started at: 2024-11-10 07:38:52 AM
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Processed function strCompare
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for indexOf
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for indexOf
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Processed function indexOf
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for strConcat
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for strConcat
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Processed function strConcat
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for parseInt
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for parseInt
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Processed function parseInt
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for uint2str
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for uint2str
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Processed function uint2str
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for oraclize_setNetworkName
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for oraclize_setNetworkName
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Range graph generated
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Processed function oraclize_setNetworkName
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for oraclize_getNetworkName
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for oraclize_getNetworkName
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Processed function oraclize_getNetworkName
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for oraclize_randomDS_setCommitment
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for oraclize_randomDS_setCommitment
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Range graph generated
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Processed function oraclize_randomDS_setCommitment
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for matchBytes32Prefix
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for matchBytes32Prefix
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Processed function matchBytes32Prefix
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for copyBytes
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for copyBytes
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Processed function copyBytes
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for safer_ecrecover
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | We should not consider this kind of return values!
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | We should not consider this kind of return values!
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for safer_ecrecover
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Processed function safer_ecrecover
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for safeMemoryCleaner
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for safeMemoryCleaner
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Processed function safeMemoryCleaner
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for fallback
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for fallback
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Processed function fallback
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for slitherConstructorVariables
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Range graph generated
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Processed function slitherConstructorVariables
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for oraclizeAPI
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for oraclizeAPI
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Range graph generated
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Processed function oraclizeAPI
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Processed function onlyOwner
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Range graph generated
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Processed function oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Range graph generated
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Processed function oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Range graph generated
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Processed function oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Range graph generated
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Processed function oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Range graph generated
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Processed function oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Range graph generated
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Processed function oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Range graph generated
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Processed function oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Range graph generated
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Processed function oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Range graph generated
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Processed function oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Range graph generated
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Processed function oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Range graph generated
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Processed function oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Range graph generated
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Processed function oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Range graph generated
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Processed function oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Range graph generated
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Processed function oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Range graph generated
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Processed function oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Range graph generated
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Processed function oraclize_query
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for oraclize_getPrice
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for oraclize_getPrice
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Range graph generated
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Processed function oraclize_getPrice
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for oraclize_getPrice
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for oraclize_getPrice
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Range graph generated
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Processed function oraclize_getPrice
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for oraclize_getPrice
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for oraclize_getPrice
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Range graph generated
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Processed function oraclize_getPrice
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for oraclize_getPrice
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for oraclize_getPrice
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Range graph generated
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Processed function oraclize_getPrice
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for oraclize_setProof
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for oraclize_setProof
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Range graph generated
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Processed function oraclize_setProof
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for oraclize_setProof
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for oraclize_setProof
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Range graph generated
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Processed function oraclize_setProof
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for oraclize_setCustomGasPrice
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for oraclize_setCustomGasPrice
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Range graph generated
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Processed function oraclize_setCustomGasPrice
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for oraclize_setCustomGasPrice
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for oraclize_setCustomGasPrice
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Range graph generated
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Processed function oraclize_setCustomGasPrice
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Generating return summary for oraclize_randomDS_getSessionPubKeyHash
[INFO] | 2024-11-10 07:39:28 AM | analyzer.0x00195777bed7025e78819156281192c85fb3cf9b | Return summary generated for oraclize_randomDS_getSessionPubKeyHash
