[INFO] | 2024-11-10 07:37:03 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Analysis started at: 2024-11-10 07:37:03 AM
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function onlyOwner
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for onlyInEmergency
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for onlyInEmergency
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function onlyInEmergency
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for totalSupply
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for totalSupply
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function totalSupply
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function balanceOf
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for Ownable
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for Ownable
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Range graph generated
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function Ownable
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for Distribution
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for Distribution
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Range graph generated
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function Distribution
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for getMyBalance
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for getMyBalance
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function getMyBalance
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function onlyOwner
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for totalSupply
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for totalSupply
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function totalSupply
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function balanceOf
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for transfer
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for transfer
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function transfer
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for totalSupply
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for totalSupply
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function totalSupply
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function balanceOf
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for allowance
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for allowance
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function allowance
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function transferFrom
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for approve
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for approve
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function approve
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for StandardToken
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for StandardToken
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Range graph generated
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function StandardToken
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for approve
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for approve
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Range graph generated
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function approve
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for allowance
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for allowance
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function allowance
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for Ownable
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for Ownable
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Range graph generated
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function Ownable
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for totalSupply
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for totalSupply
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function totalSupply
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function balanceOf
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for transfer
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for transfer
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function transfer
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for totalSupply
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for totalSupply
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function totalSupply
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function balanceOf
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for allowance
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for allowance
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function allowance
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function transferFrom
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for approve
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for approve
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function approve
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for StandardToken
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for StandardToken
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Range graph generated
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function StandardToken
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for approve
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for approve
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Range graph generated
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function approve
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for allowance
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for allowance
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function allowance
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for slitherConstructorVariables
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Range graph generated
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function slitherConstructorVariables
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function onlyOwner
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for canMint
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for canMint
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function canMint
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for Ownable
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for Ownable
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Range graph generated
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function Ownable
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for totalSupply
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for totalSupply
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function totalSupply
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function balanceOf
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for transfer
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for transfer
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function transfer
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for allowance
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for allowance
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function allowance
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function transferFrom
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for approve
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for approve
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function approve
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for StandardToken
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for StandardToken
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Range graph generated
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function StandardToken
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for approve
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for approve
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Range graph generated
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function approve
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for allowance
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for allowance
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function allowance
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for slitherConstructorVariables
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Range graph generated
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function slitherConstructorVariables
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function onlyOwner
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for canMint
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for canMint
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function canMint
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for getBuyBackPrice
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for getBuyBackPrice
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function getBuyBackPrice
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for receiveFunds
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for receiveFunds
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function receiveFunds
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for transfer
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for transfer
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Range graph generated
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function transfer
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for transfer
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for transfer
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Range graph generated
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function transfer
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for burn
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for burn
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Range graph generated
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function burn
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for transfer
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for transfer
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Range graph generated
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Processed function transfer
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Generating return summary for changeShare
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Return summary generated for changeShare
[INFO] | 2024-11-10 07:37:13 AM | analyzer.0x09a80172ed7335660327cd664876b5df6fe06108 | Range graph generated
