[INFO] | 2024-11-10 07:40:48 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Analysis started at: 2024-11-10 07:40:48 AM
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for approve
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function approve
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for Ownable
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for Ownable
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Range graph generated
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function Ownable
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for Transferable
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for Transferable
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Range graph generated
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function Transferable
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for transfersAllowedTo
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for transfersAllowedTo
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function transfersAllowedTo
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function balanceOf
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for approve
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for approve
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Range graph generated
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function approve
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for allowance
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for allowance
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function allowance
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for DesToken
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for DesToken
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Range graph generated
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function DesToken
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for slitherConstructorVariables
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Range graph generated
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function slitherConstructorVariables
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function onlyOwner
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for onlyPayloadSize
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for onlyPayloadSize
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function onlyPayloadSize
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for onlyIfTransfersAllowed
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for onlyIfTransfersAllowed
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function onlyIfTransfersAllowed
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for Ownable
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for Ownable
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Range graph generated
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function Ownable
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for slitherConstructorVariables
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Range graph generated
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function slitherConstructorVariables
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function onlyOwner
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for onlyInEmergency
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for onlyInEmergency
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function onlyInEmergency
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for Ownable
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for Ownable
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Range graph generated
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function Ownable
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for DesTokenSale
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for DesTokenSale
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Range graph generated
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function DesTokenSale
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for slitherConstructorVariables
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Range graph generated
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function slitherConstructorVariables
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function onlyOwner
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for onlyInEmergency
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for onlyInEmergency
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function onlyInEmergency
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for stopInEmergency
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for stopInEmergency
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function stopInEmergency
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for transfer
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for transfer
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Range graph generated
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function transfer
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for transfer
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for transfer
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Range graph generated
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function transfer
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Range graph generated
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function transferFrom
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for transfer
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for transfer
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Range graph generated
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function transfer
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Range graph generated
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function transferFrom
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for transferOwnership
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for transferOwnership
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Range graph generated
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function transferOwnership
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for unown
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for unown
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Range graph generated
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function unown
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for transferOwnership
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for transferOwnership
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Range graph generated
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function transferOwnership
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for unown
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for unown
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Range graph generated
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function unown
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for allowTransfers
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for allowTransfers
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Range graph generated
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function allowTransfers
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for disallowTransfers
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for disallowTransfers
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Range graph generated
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function disallowTransfers
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for allowTransfersTo
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for allowTransfersTo
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Range graph generated
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function allowTransfersTo
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for disallowTransfersTo
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for disallowTransfersTo
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Range graph generated
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function disallowTransfersTo
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for transferOwnership
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for transferOwnership
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Range graph generated
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function transferOwnership
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for unown
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for unown
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Range graph generated
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function unown
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for allowTransfers
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for allowTransfers
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Range graph generated
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function allowTransfers
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for disallowTransfers
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for disallowTransfers
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Range graph generated
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function disallowTransfers
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for allowTransfersTo
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for allowTransfersTo
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Range graph generated
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function allowTransfersTo
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for disallowTransfersTo
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for disallowTransfersTo
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Range graph generated
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function disallowTransfersTo
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for transferOwnership
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for transferOwnership
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Range graph generated
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function transferOwnership
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for unown
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for unown
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Range graph generated
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function unown
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for allowTransfers
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for allowTransfers
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Range graph generated
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function allowTransfers
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for disallowTransfers
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for disallowTransfers
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Range graph generated
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function disallowTransfers
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for allowTransfersTo
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for allowTransfersTo
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Range graph generated
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function allowTransfersTo
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for disallowTransfersTo
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for disallowTransfersTo
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Range graph generated
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function disallowTransfersTo
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for startPhase
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for startPhase
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Range graph generated
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function startPhase
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for transferOwnership
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for transferOwnership
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Range graph generated
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function transferOwnership
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Generating return summary for unown
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Return summary generated for unown
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Range graph generated
[INFO] | 2024-11-10 07:40:51 AM | analyzer.0x284b0f2f49d072836db87dd25d0623cd2f622bb1 | Processed function unown
