[INFO] | 2024-11-10 07:37:28 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Analysis started at: 2024-11-10 07:37:28 AM
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function mul
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for div
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for div
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function div
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for mod
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for mod
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function mod
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for isContract
[WARNING] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Can there be this kind of variables
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for isContract
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function isContract
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for toPayable
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for toPayable
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function toPayable
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for sendValue
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for sendValue
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function sendValue
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for mint
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for mint
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function mint
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for redeem
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for redeem
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function redeem
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for exchangeRateStored
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for exchangeRateStored
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function exchangeRateStored
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for mint
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for mint
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function mint
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for burn
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for burn
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function burn
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for assetBalanceOf
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for assetBalanceOf
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function assetBalanceOf
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for getLendingPool
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for getLendingPool
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function getLendingPool
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for deposit
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for deposit
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function deposit
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for redeem
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for redeem
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function redeem
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for recommend
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for recommend
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function recommend
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for getAccountWei
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for getAccountWei
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function getAccountWei
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for operate
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for operate
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function operate
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for getLendingPool
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for getLendingPool
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function getLendingPool
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for getLendingPoolCore
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for getLendingPoolCore
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function getLendingPoolCore
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for constructor
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for constructor
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function constructor
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for _msgSender
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for _msgSender
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function _msgSender
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for _msgData
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for _msgData
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function _msgData
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for owner
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for owner
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function owner
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for _transferOwnership
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for _transferOwnership
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Range graph generated
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function _transferOwnership
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for constructor
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for constructor
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Range graph generated
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function constructor
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for totalSupply
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for totalSupply
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function totalSupply
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function balanceOf
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for transfer
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for transfer
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function transfer
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for allowance
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for allowance
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function allowance
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for approve
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for approve
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function approve
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function transferFrom
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for constructor
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for constructor
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Range graph generated
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function constructor
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for name
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for name
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function name
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for symbol
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for symbol
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function symbol
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for decimals
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for decimals
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function decimals
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for totalSupply
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for totalSupply
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function totalSupply
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function balanceOf
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for allowance
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for allowance
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function allowance
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for _approve
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for _approve
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Range graph generated
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function _approve
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for fallback
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for fallback
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function fallback
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for slitherConstructorVariables
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Range graph generated
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function slitherConstructorVariables
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function onlyOwner
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for nonReentrant
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for nonReentrant
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Range graph generated
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function nonReentrant
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for buyNBurn
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for buyNBurn
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function buyNBurn
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for balance
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for balance
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function balance
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for balanceCompound
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for balanceCompound
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function balanceCompound
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for balanceFulcrum
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for balanceFulcrum
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function balanceFulcrum
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for balanceAave
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for balanceAave
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function balanceAave
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for _balance
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Return summary generated for _balance
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Processed function _balance
[INFO] | 2024-11-10 07:37:39 AM | analyzer.0x1b1a4586fd99f7e044868ac8e5e91eac4863149b | Generating return summary for _balanceCompound
