[INFO] | 2024-11-10 07:38:55 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Analysis started at: 2024-11-10 07:38:55 AM
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Processed function transfer
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Range graph generated
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Processed function transferFrom
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Generating return summary for getState
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Return summary generated for getState
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Processed function getState
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Generating return summary for sellAllCookies
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Return summary generated for sellAllCookies
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Range graph generated
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Processed function sellAllCookies
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Generating return summary for purchaseTokens
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Return summary generated for purchaseTokens
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Range graph generated
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Processed function purchaseTokens
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Generating return summary for sell
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Return summary generated for sell
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Range graph generated
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Processed function sell
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Generating return summary for transfer
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Return summary generated for transfer
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Range graph generated
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Processed function transfer
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Generating return summary for buy
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Return summary generated for buy
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Range graph generated
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Processed function buy
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Generating return summary for fallback
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Return summary generated for fallback
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Range graph generated
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Processed function fallback
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Generating return summary for reinvest
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Return summary generated for reinvest
[WARNING] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Can there be this kind of variables
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Range graph generated
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Processed function reinvest
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Generating return summary for exit
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Return summary generated for exit
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Range graph generated
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Processed function exit
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Value Range Analysis took 0.052413 seconds
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Value Range Analysis finished
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Storage dependency graph compostion started!
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Storage dependency graph compostion finished!
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Dependency detection started!
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Dependency detection finished!
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Static Analysis took 9.446787 seconds
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Dependency does not exist
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Symbolic execution is not needed!
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Analysis finished!
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Analysis took 9.447015 seconds
[INFO] | 2024-11-10 07:39:04 AM | analyzer.0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0 | Analysis finished at: 2024-11-10 07:39:04 AM

real	0m11.551s
user	0m12.311s
sys	0m2.398s
