[INFO] | 2024-09-29 03:54:25 AM | analyzer.tool_fail | Analysis started at: 2024-09-29 03:54:25 AM
[INFO] | 2024-09-29 03:55:09 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_case7 and case_1
[INFO] | 2024-09-29 03:55:10 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_case7 and case_1
[INFO] | 2024-09-29 03:55:11 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_case7 and buggy_if
[INFO] | 2024-09-29 03:55:12 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_case7 and buggy_if
[INFO] | 2024-09-29 03:55:13 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_case7 and case_if_2
[INFO] | 2024-09-29 03:55:14 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_case7 and case_if_2
[INFO] | 2024-09-29 03:55:14 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_case7 and buggy_require
[INFO] | 2024-09-29 03:55:15 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_case7 and buggy_require_2
[INFO] | 2024-09-29 03:55:15 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_case7 and non_buggy_single_statement
[INFO] | 2024-09-29 03:55:15 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_case7 and non_buggy_single_statement
[INFO] | 2024-09-29 03:55:17 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy1 and buggy1
[INFO] | 2024-09-29 03:55:19 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy1 and buggy3
[INFO] | 2024-09-29 03:55:20 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy1 and buggy21
[INFO] | 2024-09-29 03:55:21 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy1 and non_buggy_case1
[INFO] | 2024-09-29 03:55:22 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy1 and buggy_case4
[INFO] | 2024-09-29 03:55:23 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy1 and buggy_case3
[INFO] | 2024-09-29 03:55:23 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy1 and buggy_case7
[INFO] | 2024-09-29 03:55:25 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy1 and buggy1
[INFO] | 2024-09-29 03:55:27 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy1 and buggy_require_wbc_1
[INFO] | 2024-09-29 03:55:28 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy1 and requiredee
[INFO] | 2024-09-29 03:55:29 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy1 and requirdeepf
[INFO] | 2024-09-29 03:55:29 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy1 and buggy_case
[INFO] | 2024-09-29 03:55:31 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy1 and non_buggy_requirem
[INFO] | 2024-09-29 03:55:31 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy1 and buggy_local
[INFO] | 2024-09-29 03:55:31 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy1 and case_1
[INFO] | 2024-09-29 03:55:32 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy1 and buggy_if
[INFO] | 2024-09-29 03:55:33 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy1 and buggy_require
[INFO] | 2024-09-29 03:55:35 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy1 and buggy_require_2
[INFO] | 2024-09-29 03:55:35 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy1 and buggy21
[INFO] | 2024-09-29 03:55:36 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy1 and non_buggy_single_statement
[INFO] | 2024-09-29 03:55:36 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_require_wbc_1 and buggy1
[INFO] | 2024-09-29 03:55:37 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_require_wbc_1 and buggy3
[INFO] | 2024-09-29 03:55:37 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_require_wbc_1 and non_buggy_case1
[INFO] | 2024-09-29 03:55:38 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_require_wbc_1 and buggy_case4
[INFO] | 2024-09-29 03:55:38 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_require_wbc_1 and buggy1
[INFO] | 2024-09-29 03:55:38 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_require_wbc_1 and buggy_require_wbc_1
[INFO] | 2024-09-29 03:55:39 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_require_wbc_1 and requiredee
[INFO] | 2024-09-29 03:55:39 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_require_wbc_1 and requirdeepf
[INFO] | 2024-09-29 03:55:39 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_require_wbc_1 and buggy_require
[INFO] | 2024-09-29 03:55:40 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_require_wbc_1 and buggy_require_2
[INFO] | 2024-09-29 03:55:40 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions requiredee and buggy1
[INFO] | 2024-09-29 03:55:41 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions requiredee and buggy3
[INFO] | 2024-09-29 03:55:41 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions requiredee and non_buggy_case1
[INFO] | 2024-09-29 03:55:41 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions requiredee and buggy_case4
[INFO] | 2024-09-29 03:55:42 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions requiredee and buggy1
[INFO] | 2024-09-29 03:55:42 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions requiredee and buggy_require_wbc_1
[INFO] | 2024-09-29 03:55:43 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions requiredee and requiredee
[INFO] | 2024-09-29 03:55:43 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions requiredee and requirdeepf
[INFO] | 2024-09-29 03:55:43 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions requiredee and buggy_require
[INFO] | 2024-09-29 03:55:44 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions requiredee and buggy_require_2
[INFO] | 2024-09-29 03:55:44 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions non_buggy_requirem and buggy1
[INFO] | 2024-09-29 03:55:45 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions non_buggy_requirem and buggy3
[INFO] | 2024-09-29 03:55:45 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions non_buggy_requirem and non_buggy_case1
[INFO] | 2024-09-29 03:55:46 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions non_buggy_requirem and buggy_case4
[INFO] | 2024-09-29 03:55:46 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions non_buggy_requirem and buggy1
[INFO] | 2024-09-29 03:55:46 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions non_buggy_requirem and buggy_require_wbc_1
[INFO] | 2024-09-29 03:55:47 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions non_buggy_requirem and requiredee
[INFO] | 2024-09-29 03:55:47 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions non_buggy_requirem and requirdeepf
[INFO] | 2024-09-29 03:55:48 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions non_buggy_requirem and buggy_require
[INFO] | 2024-09-29 03:55:48 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions non_buggy_requirem and buggy_require_2
[INFO] | 2024-09-29 03:55:48 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_local and non_buggy_case1
[INFO] | 2024-09-29 03:55:49 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_local and buggy_case4
[INFO] | 2024-09-29 03:55:50 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_local and buggy_case3
[INFO] | 2024-09-29 03:55:51 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_local and buggy_case7
[INFO] | 2024-09-29 03:55:51 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_local and buggy1
[INFO] | 2024-09-29 03:55:51 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_local and buggy_local
[INFO] | 2024-09-29 03:55:52 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_local and case_1
[INFO] | 2024-09-29 03:55:54 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_local and buggy_if
[INFO] | 2024-09-29 03:55:54 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_local and case_if_2
[INFO] | 2024-09-29 03:55:55 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_local and non_buggy_single_statement
[INFO] | 2024-09-29 03:55:55 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions case_1 and non_buggy_case1
[INFO] | 2024-09-29 03:55:56 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions case_1 and buggy_case4
[INFO] | 2024-09-29 03:55:57 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions case_1 and buggy_case3
[INFO] | 2024-09-29 03:55:58 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions case_1 and buggy_case7
[INFO] | 2024-09-29 03:56:00 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions case_1 and buggy1
[INFO] | 2024-09-29 03:56:01 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions case_1 and buggy_local
[INFO] | 2024-09-29 03:56:03 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions case_1 and case_1
[INFO] | 2024-09-29 03:56:05 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions case_1 and buggy_if
[INFO] | 2024-09-29 03:56:07 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions case_1 and case_if_2
[INFO] | 2024-09-29 03:56:08 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions case_1 and non_buggy_single_statement
[INFO] | 2024-09-29 03:56:08 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_if and non_buggy_case1
[INFO] | 2024-09-29 03:56:09 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_if and buggy_case4
[INFO] | 2024-09-29 03:56:09 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_if and buggy_case3
[INFO] | 2024-09-29 03:56:11 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_if and buggy_case7
[INFO] | 2024-09-29 03:56:13 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_if and buggy1
[INFO] | 2024-09-29 03:56:14 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_if and buggy_local
[INFO] | 2024-09-29 03:56:16 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_if and case_1
[INFO] | 2024-09-29 03:56:19 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_if and buggy_if
[INFO] | 2024-09-29 03:56:21 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_if and case_if_2
[INFO] | 2024-09-29 03:56:21 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_if and non_buggy_single_statement
[INFO] | 2024-09-29 03:56:22 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_require_2 and buggy1
[INFO] | 2024-09-29 03:56:22 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_require_2 and buggy3
[INFO] | 2024-09-29 03:56:23 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_require_2 and non_buggy_case1
[INFO] | 2024-09-29 03:56:23 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_require_2 and buggy_case4
[INFO] | 2024-09-29 03:56:24 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_require_2 and buggy1
[INFO] | 2024-09-29 03:56:24 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_require_2 and buggy_require_wbc_1
[INFO] | 2024-09-29 03:56:25 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_require_2 and requiredee
[INFO] | 2024-09-29 03:56:25 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_require_2 and requirdeepf
[INFO] | 2024-09-29 03:56:26 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_require_2 and buggy_require
[INFO] | 2024-09-29 03:56:26 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_require_2 and buggy_require_2
[INFO] | 2024-09-29 03:56:30 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy21 and buggy21
[INFO] | 2024-09-29 03:56:33 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy21 and buggy_case
[INFO] | 2024-09-29 03:56:36 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy21 and buggy_case2
[INFO] | 2024-09-29 03:56:37 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy21 and case_if_2
[INFO] | 2024-09-29 03:56:41 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy21 and buggy21
[INFO] | 2024-09-29 03:56:42 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy21 and non_buggy_funct
[INFO] | 2024-09-29 03:56:44 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy21 and buggy_cross_function
[INFO] | 2024-09-29 03:56:46 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_cross_function and buggy3
[INFO] | 2024-09-29 03:56:50 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_cross_function and buggy21
[INFO] | 2024-09-29 03:56:50 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_cross_function and buggy_case3
[INFO] | 2024-09-29 03:56:53 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_cross_function and buggy_case
[INFO] | 2024-09-29 03:56:56 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_cross_function and buggy_case2
[INFO] | 2024-09-29 03:56:56 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_cross_function and case_if_2
[INFO] | 2024-09-29 03:57:00 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_cross_function and buggy21
[INFO] | 2024-09-29 03:57:01 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_cross_function and non_buggy_funct
[INFO] | 2024-09-29 03:57:03 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_cross_function and buggy_cross_function
[INFO] | 2024-09-29 03:57:03 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions buggy_cross_function and non_buggy_single_statement
[INFO] | 2024-09-29 03:57:04 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions non_buggy_single_statement and buggy_case7
[INFO] | 2024-09-29 03:57:04 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions non_buggy_single_statement and buggy1
[INFO] | 2024-09-29 03:57:05 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions non_buggy_single_statement and buggy_local
[INFO] | 2024-09-29 03:57:06 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions non_buggy_single_statement and case_1
[INFO] | 2024-09-29 03:57:06 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions non_buggy_single_statement and buggy_if
[INFO] | 2024-09-29 03:57:07 AM | analyzer.tool_fail | DAO dependency detected in file tool_fail.sol in contract tool_fail in by composing functions non_buggy_single_statement and case_if_2
[INFO] | 2024-09-29 03:57:07 AM | analyzer.tool_fail | Dependency detection finished!
[INFO] | 2024-09-29 03:57:07 AM | analyzer.tool_fail | Static Analysis took 161.738306 seconds
[INFO] | 2024-09-29 03:57:07 AM | analyzer.tool_fail | Dependency exists
[INFO] | 2024-09-29 03:57:07 AM | analyzer.tool_fail | Invoking symbolic executor!
[INFO] | 2024-09-29 03:58:00 AM | analyzer.tool_fail | Symbolic execution took 53.720273 seconds
[INFO] | 2024-09-29 03:58:00 AM | analyzer.tool_fail | Symbolic execution finished!
[INFO] | 2024-09-29 03:58:00 AM | analyzer.tool_fail | Analysis finished!
[INFO] | 2024-09-29 03:58:00 AM | analyzer.tool_fail | Analysis took 215.459502 seconds
[INFO] | 2024-09-29 03:58:00 AM | analyzer.tool_fail | Analysis finished at: 2024-09-29 03:58:00 AM
