[INFO] | 2024-09-29 03:54:24 AM | analyzer.swc-107-call-parameters | Analysis started at: 2024-09-29 03:54:24 AM
[INFO] | 2024-09-29 03:59:54 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions withdraw_call_if and withdraw_call_if
[INFO] | 2024-09-29 03:59:58 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions withdraw_call_if and withdraw_call_ifz
[INFO] | 2024-09-29 04:00:00 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions withdraw_call_if and withdraw_call_else
[INFO] | 2024-09-29 04:00:07 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions withdraw_call_if and buggy_multi_dep
[INFO] | 2024-09-29 04:00:11 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions withdraw_call_if and buggy_require_1
[INFO] | 2024-09-29 04:00:15 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions withdraw_call_if and non_buggy_1
[INFO] | 2024-09-29 04:00:17 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions withdraw_call_if and test
[INFO] | 2024-09-29 04:00:22 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions withdraw_call_if and testzz
[INFO] | 2024-09-29 04:00:25 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions withdraw_call_if and testz
[INFO] | 2024-09-29 04:00:31 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions withdraw_call_if and testzzz
[INFO] | 2024-09-29 04:00:35 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions withdraw_call_if and buggy_wbc_1
[INFO] | 2024-09-29 04:00:38 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions withdraw_call_if and withdraw_while_loop
[INFO] | 2024-09-29 04:00:43 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions withdraw_call_if and withdraw_while_loopz
[INFO] | 2024-09-29 04:00:46 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions withdraw_call_if and withdraw_call_4
[INFO] | 2024-09-29 04:00:49 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions withdraw_call_if and withdraw_call_5
[INFO] | 2024-09-29 04:00:52 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions withdraw_call_if and withdraw_send
[INFO] | 2024-09-29 04:00:55 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions withdraw_call_if and withdraw_transfer
[INFO] | 2024-09-29 04:00:56 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions withdraw_call_ifz and non_reentrant
[INFO] | 2024-09-29 04:00:59 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions withdraw_call_ifz and withdraw_call
[INFO] | 2024-09-29 04:01:06 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions withdraw_call_ifz and withdraw_call_3
[INFO] | 2024-09-29 04:01:13 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions withdraw_call_ifz and withdraw_call_3z
[INFO] | 2024-09-29 04:01:16 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions withdraw_call_ifz and withdraw_call_if
[INFO] | 2024-09-29 04:01:21 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions withdraw_call_ifz and withdraw_call_ifz
[INFO] | 2024-09-29 04:01:23 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions withdraw_call_ifz and withdraw_call_else
[INFO] | 2024-09-29 04:01:30 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions withdraw_call_ifz and buggy_multi_dep
[INFO] | 2024-09-29 04:01:35 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions withdraw_call_ifz and buggy_require_1
[INFO] | 2024-09-29 04:01:40 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions withdraw_call_ifz and non_buggy_1
[INFO] | 2024-09-29 04:01:42 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions withdraw_call_ifz and test
[INFO] | 2024-09-29 04:01:47 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions withdraw_call_ifz and testzz
[INFO] | 2024-09-29 04:01:51 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions withdraw_call_ifz and testz
[INFO] | 2024-09-29 04:01:57 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions withdraw_call_ifz and testzzz
[INFO] | 2024-09-29 04:02:02 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions withdraw_call_ifz and buggy_wbc_1
[INFO] | 2024-09-29 04:02:05 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions withdraw_call_ifz and withdraw_while_loop
[INFO] | 2024-09-29 04:02:11 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions withdraw_call_ifz and withdraw_while_loopz
[INFO] | 2024-09-29 04:02:14 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions withdraw_call_ifz and withdraw_call_4
[INFO] | 2024-09-29 04:02:18 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions withdraw_call_ifz and withdraw_call_5
[INFO] | 2024-09-29 04:02:21 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions withdraw_call_ifz and withdraw_send
[INFO] | 2024-09-29 04:02:24 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions withdraw_call_ifz and withdraw_transfer
[INFO] | 2024-09-29 04:02:27 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions buggy_multi_dep and buggy_multi_dep
[INFO] | 2024-09-29 04:02:28 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions buggy_multi_dep and buggy_wbc_1
[INFO] | 2024-09-29 04:02:30 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions buggy_require_1 and non_reentrant
[INFO] | 2024-09-29 04:02:34 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions buggy_require_1 and withdraw_call
[INFO] | 2024-09-29 04:02:39 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions buggy_require_1 and withdraw_call_3
[INFO] | 2024-09-29 04:02:44 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions buggy_require_1 and withdraw_call_3z
[INFO] | 2024-09-29 04:02:46 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions buggy_require_1 and withdraw_call_if
[INFO] | 2024-09-29 04:02:48 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions buggy_require_1 and withdraw_call_ifz
[INFO] | 2024-09-29 04:02:52 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions buggy_require_1 and buggy_multi_dep
[INFO] | 2024-09-29 04:02:55 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions buggy_require_1 and buggy_require_1
[INFO] | 2024-09-29 04:02:58 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions buggy_require_1 and non_buggy_1
[INFO] | 2024-09-29 04:03:01 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions buggy_require_1 and withdraw_while_loop
[INFO] | 2024-09-29 04:03:04 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions buggy_require_1 and withdraw_while_loopz
[INFO] | 2024-09-29 04:03:08 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions buggy_require_1 and withdraw_call_4
[INFO] | 2024-09-29 04:03:09 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions buggy_require_1 and withdraw_call_5
[INFO] | 2024-09-29 04:03:10 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions non_buggy_1 and non_reentrant
[INFO] | 2024-09-29 04:03:14 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions non_buggy_1 and withdraw_call
[INFO] | 2024-09-29 04:03:21 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions non_buggy_1 and withdraw_call_3
[INFO] | 2024-09-29 04:03:30 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions non_buggy_1 and withdraw_call_3z
[INFO] | 2024-09-29 04:03:34 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions non_buggy_1 and withdraw_call_if
[INFO] | 2024-09-29 04:03:39 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions non_buggy_1 and withdraw_call_ifz
[INFO] | 2024-09-29 04:03:42 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions non_buggy_1 and withdraw_call_else
[INFO] | 2024-09-29 04:03:50 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions non_buggy_1 and buggy_multi_dep
[INFO] | 2024-09-29 04:03:56 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions non_buggy_1 and buggy_require_1
[INFO] | 2024-09-29 04:04:01 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions non_buggy_1 and non_buggy_1
[INFO] | 2024-09-29 04:04:03 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions non_buggy_1 and test
[INFO] | 2024-09-29 04:04:09 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions non_buggy_1 and testzz
[INFO] | 2024-09-29 04:04:13 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions non_buggy_1 and testz
[INFO] | 2024-09-29 04:04:21 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions non_buggy_1 and testzzz
[INFO] | 2024-09-29 04:04:26 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions non_buggy_1 and buggy_wbc_1
[INFO] | 2024-09-29 04:04:30 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions non_buggy_1 and withdraw_while_loop
[INFO] | 2024-09-29 04:04:37 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions non_buggy_1 and withdraw_while_loopz
[INFO] | 2024-09-29 04:04:40 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions non_buggy_1 and withdraw_call_4
[INFO] | 2024-09-29 04:04:44 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions non_buggy_1 and withdraw_call_5
[INFO] | 2024-09-29 04:04:48 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions non_buggy_1 and withdraw_send
[INFO] | 2024-09-29 04:04:51 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions non_buggy_1 and withdraw_transfer
[INFO] | 2024-09-29 04:04:52 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions test and non_reentrant
[INFO] | 2024-09-29 04:04:57 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions test and withdraw_call
[INFO] | 2024-09-29 04:05:05 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions test and withdraw_call_3
[INFO] | 2024-09-29 04:05:14 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions test and withdraw_call_3z
[INFO] | 2024-09-29 04:05:19 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions test and withdraw_call_if
[INFO] | 2024-09-29 04:05:25 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions test and withdraw_call_ifz
[INFO] | 2024-09-29 04:05:27 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions test and withdraw_call_else
[INFO] | 2024-09-29 04:05:37 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions test and buggy_multi_dep
[INFO] | 2024-09-29 04:05:43 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions test and buggy_require_1
[INFO] | 2024-09-29 04:05:49 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions test and non_buggy_1
[INFO] | 2024-09-29 04:05:51 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions test and test
[INFO] | 2024-09-29 04:05:57 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions test and testzz
[INFO] | 2024-09-29 04:06:02 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions test and testz
[INFO] | 2024-09-29 04:06:10 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions test and testzzz
[INFO] | 2024-09-29 04:06:16 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions test and buggy_wbc_1
[INFO] | 2024-09-29 04:06:20 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions test and withdraw_while_loop
[INFO] | 2024-09-29 04:06:27 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions test and withdraw_while_loopz
[INFO] | 2024-09-29 04:06:31 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions test and withdraw_call_4
[INFO] | 2024-09-29 04:06:36 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions test and withdraw_call_5
[INFO] | 2024-09-29 04:06:39 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions test and withdraw_send
[INFO] | 2024-09-29 04:06:43 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions test and withdraw_transfer
[INFO] | 2024-09-29 04:06:44 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testzz and non_reentrant
[INFO] | 2024-09-29 04:06:50 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testzz and withdraw_call
[INFO] | 2024-09-29 04:06:59 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testzz and withdraw_call_3
[INFO] | 2024-09-29 04:07:09 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testzz and withdraw_call_3z
[INFO] | 2024-09-29 04:07:14 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testzz and withdraw_call_if
[INFO] | 2024-09-29 04:07:20 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testzz and withdraw_call_ifz
[INFO] | 2024-09-29 04:07:23 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testzz and withdraw_call_else
[INFO] | 2024-09-29 04:07:34 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testzz and buggy_multi_dep
[INFO] | 2024-09-29 04:07:40 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testzz and buggy_require_1
[INFO] | 2024-09-29 04:07:46 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testzz and non_buggy_1
[INFO] | 2024-09-29 04:07:49 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testzz and test
[INFO] | 2024-09-29 04:07:55 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testzz and testzz
[INFO] | 2024-09-29 04:08:01 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testzz and testz
[INFO] | 2024-09-29 04:08:10 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testzz and testzzz
[INFO] | 2024-09-29 04:08:16 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testzz and buggy_wbc_1
[INFO] | 2024-09-29 04:08:20 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testzz and withdraw_while_loop
[INFO] | 2024-09-29 04:08:28 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testzz and withdraw_while_loopz
[INFO] | 2024-09-29 04:08:32 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testzz and withdraw_call_4
[INFO] | 2024-09-29 04:08:38 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testzz and withdraw_call_5
[INFO] | 2024-09-29 04:08:42 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testzz and withdraw_send
[INFO] | 2024-09-29 04:08:46 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testzz and withdraw_transfer
[INFO] | 2024-09-29 04:08:48 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testz and non_reentrant
[INFO] | 2024-09-29 04:09:02 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testz and withdraw_call
[INFO] | 2024-09-29 04:09:28 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testz and withdraw_call_3
[INFO] | 2024-09-29 04:09:59 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testz and withdraw_call_3z
[INFO] | 2024-09-29 04:10:16 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testz and withdraw_call_if
[INFO] | 2024-09-29 04:10:39 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testz and withdraw_call_ifz
[INFO] | 2024-09-29 04:10:48 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testz and withdraw_call_else
[INFO] | 2024-09-29 04:11:40 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testz and buggy_multi_dep
[INFO] | 2024-09-29 04:11:55 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testz and buggy_require_1
[INFO] | 2024-09-29 04:12:16 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testz and non_buggy_1
[INFO] | 2024-09-29 04:12:25 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testz and test
[INFO] | 2024-09-29 04:12:52 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testz and testzz
[INFO] | 2024-09-29 04:13:11 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testz and testz
[INFO] | 2024-09-29 04:13:51 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testz and testzzz
[INFO] | 2024-09-29 04:14:18 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testz and buggy_wbc_1
[INFO] | 2024-09-29 04:14:34 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testz and withdraw_while_loop
[INFO] | 2024-09-29 04:15:01 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testz and withdraw_while_loopz
[INFO] | 2024-09-29 04:15:16 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testz and withdraw_call_4
[INFO] | 2024-09-29 04:15:30 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testz and withdraw_call_5
[INFO] | 2024-09-29 04:15:43 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testz and withdraw_send
[INFO] | 2024-09-29 04:15:56 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testz and withdraw_transfer
[INFO] | 2024-09-29 04:15:59 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testzzz and non_reentrant
[INFO] | 2024-09-29 04:16:16 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testzzz and withdraw_call
[INFO] | 2024-09-29 04:16:53 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testzzz and withdraw_call_3
[INFO] | 2024-09-29 04:17:35 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testzzz and withdraw_call_3z
[INFO] | 2024-09-29 04:17:56 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testzzz and withdraw_call_if
[INFO] | 2024-09-29 04:18:24 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testzzz and withdraw_call_ifz
[INFO] | 2024-09-29 04:18:34 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testzzz and withdraw_call_else
[INFO] | 2024-09-29 04:19:40 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testzzz and buggy_multi_dep
[INFO] | 2024-09-29 04:19:58 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testzzz and buggy_require_1
[INFO] | 2024-09-29 04:20:21 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testzzz and non_buggy_1
[INFO] | 2024-09-29 04:20:32 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testzzz and test
[INFO] | 2024-09-29 04:21:09 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testzzz and testzz
[INFO] | 2024-09-29 04:21:37 AM | analyzer.swc-107-call-parameters | DAO dependency detected in file swc-107-call-parameters.sol in contract SimpleDAO in by composing functions testzzz and testz
