[INFO] | 2024-11-10 07:37:05 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Analysis started at: 2024-11-10 07:37:05 AM
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function stop
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for getStatus
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for getStatus
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function getStatus
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for getPlatformName
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for getPlatformName
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function getPlatformName
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for setAdmin
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for setAdmin
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function setAdmin
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for getAdmin
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for getAdmin
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function getAdmin
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for getTokenSymbol
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for getTokenSymbol
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function getTokenSymbol
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for addCaller
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for addCaller
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function addCaller
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for deleteCaller
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for deleteCaller
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function deleteCaller
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for existCaller
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for existCaller
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function existCaller
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for getCallers
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for getCallers
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function getCallers
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for getTrustPlatform
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for getTrustPlatform
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function getTrustPlatform
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for addPublicKey
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for addPublicKey
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function addPublicKey
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for deletePublicKey
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for deletePublicKey
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function deletePublicKey
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for existPublicKey
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for existPublicKey
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function existPublicKey
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for countOfPublicKey
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for countOfPublicKey
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function countOfPublicKey
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for publicKeys
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for publicKeys
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function publicKeys
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for setWeight
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for setWeight
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function setWeight
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for getWeight
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for getWeight
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function getWeight
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for voteProposal
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for voteProposal
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function voteProposal
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for verifyProposal
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for verifyProposal
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function verifyProposal
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for commitProposal
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for commitProposal
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function commitProposal
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for getProposal
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for getProposal
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function getProposal
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for deleteProposal
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for deleteProposal
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function deleteProposal
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for init
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for init
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Range graph generated
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function init
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for getStatus
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for getStatus
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function getStatus
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for getPlatformName
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for getPlatformName
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function getPlatformName
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for getAdmin
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for getAdmin
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function getAdmin
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for getTokenSymbol
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for getTokenSymbol
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function getTokenSymbol
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for getCallers
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for getCallers
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function getCallers
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for getTrustPlatform
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for getTrustPlatform
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function getTrustPlatform
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for getWeight
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for getWeight
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function getWeight
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for countOfPublicKey
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for countOfPublicKey
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function countOfPublicKey
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for publicKeys
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for publicKeys
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function publicKeys
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for verifyProposal
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for verifyProposal
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function verifyProposal
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for getProposal
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for getProposal
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function getProposal
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for changeVoters
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for changeVoters
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function changeVoters
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for bytes32ToStr
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for bytes32ToStr
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function bytes32ToStr
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for uintToStr
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for uintToStr
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function uintToStr
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for _existCaller
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for _existCaller
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function _existCaller
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for _existPublicKey
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for _existPublicKey
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function _existPublicKey
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for recover
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for recover
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function recover
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for onlyAdmin
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for onlyAdmin
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function onlyAdmin
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for nonzeroAddress
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for nonzeroAddress
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function nonzeroAddress
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for opened
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for opened
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function opened
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for setStatus
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for setStatus
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function setStatus
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for getStatus
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for getStatus
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function getStatus
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for getPlatformName
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for getPlatformName
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function getPlatformName
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Generating return summary for setAdmin
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Return summary generated for setAdmin
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:11 AM | analyzer.0x28f1135e43e61ebf303c8f1f9beef4f6a00dcb34 | Processed function setAdmin
