[INFO] | 2024-11-10 07:38:41 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Analysis started at: 2024-11-10 07:38:41 AM
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Processed function decreaseApproval
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Generating return summary for transfer
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Return summary generated for transfer
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Range graph generated
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Processed function transfer
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Range graph generated
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Processed function transferFrom
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Generating return summary for decreaseApproval
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Return summary generated for decreaseApproval
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Range graph generated
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Processed function decreaseApproval
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Generating return summary for burn
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Return summary generated for burn
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Range graph generated
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Processed function burn
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Generating return summary for burnaftersale
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Return summary generated for burnaftersale
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Range graph generated
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Processed function burnaftersale
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Generating return summary for increaseApproval
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Return summary generated for increaseApproval
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Range graph generated
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Processed function increaseApproval
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Generating return summary for increaseApproval
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Return summary generated for increaseApproval
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Range graph generated
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Processed function increaseApproval
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Generating return summary for unprocessedRTBBalance
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Return summary generated for unprocessedRTBBalance
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Processed function unprocessedRTBBalance
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Generating return summary for migrate
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Return summary generated for migrate
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Range graph generated
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Processed function migrate
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Generating return summary for rtbPaymentsProcessing
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Return summary generated for rtbPaymentsProcessing
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Range graph generated
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Processed function rtbPaymentsProcessing
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Generating return summary for fallback
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Return summary generated for fallback
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Range graph generated
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Processed function fallback
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Value Range Analysis took 0.028897 seconds
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Value Range Analysis finished
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Storage dependency graph compostion started!
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Storage dependency graph compostion finished!
[INFO] | 2024-11-10 07:38:45 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Dependency detection started!
[INFO] | 2024-11-10 07:38:46 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | DAO dependency detected in file 0x575d8909d7fef2561ef8c2114d80b736fb77cbb6.sol in contract ABChainNetContract_v5 in by composing functions rtbPaymentsProcessing and changeTokenAddress
[INFO] | 2024-11-10 07:38:47 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | DAO dependency detected in file 0x575d8909d7fef2561ef8c2114d80b736fb77cbb6.sol in contract ABChainNetContract_v5 in by composing functions rtbPaymentsProcessing and changeTokenAddress
[INFO] | 2024-11-10 07:38:48 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | DAO dependency detected in file 0x575d8909d7fef2561ef8c2114d80b736fb77cbb6.sol in contract ABChainNetContract_v5 in by composing functions rtbPaymentsProcessing and changeTokenAddress
[INFO] | 2024-11-10 07:38:48 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | DAO dependency detected in file 0x575d8909d7fef2561ef8c2114d80b736fb77cbb6.sol in contract ABChainNetContract_v5 in by composing functions rtbPaymentsProcessing and changeABChainRevenueAddress
[INFO] | 2024-11-10 07:38:48 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | DAO dependency detected in file 0x575d8909d7fef2561ef8c2114d80b736fb77cbb6.sol in contract ABChainNetContract_v5 in by composing functions rtbPaymentsProcessing and changeABChainRevenueAddress
[INFO] | 2024-11-10 07:38:49 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | DAO dependency detected in file 0x575d8909d7fef2561ef8c2114d80b736fb77cbb6.sol in contract ABChainNetContract_v5 in by composing functions rtbPaymentsProcessing and changeABChainPBudgetsAddress
[INFO] | 2024-11-10 07:38:49 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | DAO dependency detected in file 0x575d8909d7fef2561ef8c2114d80b736fb77cbb6.sol in contract ABChainNetContract_v5 in by composing functions rtbPaymentsProcessing and changeTokenBurningPercentage
[INFO] | 2024-11-10 07:38:50 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | DAO dependency detected in file 0x575d8909d7fef2561ef8c2114d80b736fb77cbb6.sol in contract ABChainNetContract_v5 in by composing functions rtbPaymentsProcessing and changeTokenBurningPercentage
[INFO] | 2024-11-10 07:38:50 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | DAO dependency detected in file 0x575d8909d7fef2561ef8c2114d80b736fb77cbb6.sol in contract ABChainNetContract_v5 in by composing functions rtbPaymentsProcessing and changeTokenBurningPercentage
[INFO] | 2024-11-10 07:38:51 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | DAO dependency detected in file 0x575d8909d7fef2561ef8c2114d80b736fb77cbb6.sol in contract ABChainNetContract_v5 in by composing functions rtbPaymentsProcessing and changeTokenBurningPercentage
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | DAO dependency detected in file 0x575d8909d7fef2561ef8c2114d80b736fb77cbb6.sol in contract ABChainNetContract_v5 in by composing functions rtbPaymentsProcessing and changeRevenuePercentage
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | DAO dependency detected in file 0x575d8909d7fef2561ef8c2114d80b736fb77cbb6.sol in contract ABChainNetContract_v5 in by composing functions rtbPaymentsProcessing and changeRevenuePercentage
[INFO] | 2024-11-10 07:38:53 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | DAO dependency detected in file 0x575d8909d7fef2561ef8c2114d80b736fb77cbb6.sol in contract ABChainNetContract_v5 in by composing functions rtbPaymentsProcessing and changeRevenuePercentage
[INFO] | 2024-11-10 07:38:53 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | DAO dependency detected in file 0x575d8909d7fef2561ef8c2114d80b736fb77cbb6.sol in contract ABChainNetContract_v5 in by composing functions rtbPaymentsProcessing and changeRevenuePercentage
[INFO] | 2024-11-10 07:38:53 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Dependency detection finished!
[INFO] | 2024-11-10 07:38:53 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Static Analysis took 12.452500 seconds
[INFO] | 2024-11-10 07:38:53 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Dependency exists
[INFO] | 2024-11-10 07:38:53 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Invoking symbolic executor!
[INFO] | 2024-11-10 07:39:10 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Symbolic execution took 17.235214 seconds
[INFO] | 2024-11-10 07:39:10 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Symbolic execution finished!
[INFO] | 2024-11-10 07:39:10 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Analysis finished!
[INFO] | 2024-11-10 07:39:10 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Analysis took 29.688739 seconds
[INFO] | 2024-11-10 07:39:10 AM | analyzer.0x575d8909d7fef2561ef8c2114d80b736fb77cbb6 | Analysis finished at: 2024-11-10 07:39:10 AM
