[INFO] | 2024-11-10 07:41:19 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | Analysis started at: 2024-11-10 07:41:19 AM
[INFO] | 2024-11-10 07:41:26 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | Processed function reinvest
[INFO] | 2024-11-10 07:41:26 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | Generating return summary for exit
[INFO] | 2024-11-10 07:41:26 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | Return summary generated for exit
[INFO] | 2024-11-10 07:41:26 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | Range graph generated
[INFO] | 2024-11-10 07:41:26 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | Processed function exit
[INFO] | 2024-11-10 07:41:26 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | Value Range Analysis took 0.043193 seconds
[INFO] | 2024-11-10 07:41:26 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | Value Range Analysis finished
[INFO] | 2024-11-10 07:41:26 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | Storage dependency graph compostion started!
[INFO] | 2024-11-10 07:41:27 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | Storage dependency graph compostion finished!
[INFO] | 2024-11-10 07:41:27 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | Dependency detection started!
[INFO] | 2024-11-10 07:41:51 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions buy and buy
[INFO] | 2024-11-10 07:42:17 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions buy and buy
[INFO] | 2024-11-10 07:42:43 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions buy and buy
[INFO] | 2024-11-10 07:43:11 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions buy and buy
[INFO] | 2024-11-10 07:43:39 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions buy and fallback
[INFO] | 2024-11-10 07:44:09 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions buy and fallback
[INFO] | 2024-11-10 07:44:52 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions buy and reinvest
[INFO] | 2024-11-10 07:45:38 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions buy and reinvest
[INFO] | 2024-11-10 07:46:15 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions buy and exit
[INFO] | 2024-11-10 07:46:53 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions buy and exit
[INFO] | 2024-11-10 07:47:07 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions buy and withdraw
[INFO] | 2024-11-10 07:47:22 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions buy and withdraw
[INFO] | 2024-11-10 07:48:04 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions buy and transfer
[INFO] | 2024-11-10 07:48:47 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions buy and transfer
[INFO] | 2024-11-10 07:49:09 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions buy and sell
[INFO] | 2024-11-10 07:49:30 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions buy and sell
[INFO] | 2024-11-10 07:49:32 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions buy and buyPrice
[INFO] | 2024-11-10 07:49:35 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions buy and buyPrice
[INFO] | 2024-11-10 07:49:37 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions buy and sellPrice
[INFO] | 2024-11-10 07:49:39 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions buy and sellPrice
[INFO] | 2024-11-10 07:49:41 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions buy and calculateCollateReceived
[INFO] | 2024-11-10 07:49:43 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions buy and calculateCollateReceived
[INFO] | 2024-11-10 07:49:45 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions buy and calculateTokenReceived
[INFO] | 2024-11-10 07:49:47 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions buy and calculateTokenReceived
[INFO] | 2024-11-10 07:49:50 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions exit and buy
[INFO] | 2024-11-10 07:49:52 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions exit and buy
[INFO] | 2024-11-10 07:49:55 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions exit and fallback
[INFO] | 2024-11-10 07:49:57 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions exit and reinvest
[INFO] | 2024-11-10 07:50:02 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions exit and exit
[INFO] | 2024-11-10 07:50:04 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions exit and withdraw
[INFO] | 2024-11-10 07:50:07 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions exit and transfer
[INFO] | 2024-11-10 07:50:08 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions withdraw and buy
[INFO] | 2024-11-10 07:50:09 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions withdraw and buy
[INFO] | 2024-11-10 07:50:10 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions withdraw and fallback
[INFO] | 2024-11-10 07:50:11 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions withdraw and reinvest
[INFO] | 2024-11-10 07:50:14 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions withdraw and exit
[INFO] | 2024-11-10 07:50:15 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions withdraw and withdraw
[INFO] | 2024-11-10 07:50:16 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions withdraw and transfer
[INFO] | 2024-11-10 07:50:37 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions transfer and buy
[INFO] | 2024-11-10 07:51:00 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions transfer and buy
[INFO] | 2024-11-10 07:51:22 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions transfer and fallback
[INFO] | 2024-11-10 07:52:13 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions transfer and reinvest
[INFO] | 2024-11-10 07:53:05 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions transfer and exit
[INFO] | 2024-11-10 07:53:26 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions transfer and withdraw
[INFO] | 2024-11-10 07:54:18 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions transfer and transfer
[INFO] | 2024-11-10 07:54:42 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions transfer and sell
[INFO] | 2024-11-10 07:54:43 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions transfer and buyPrice
[INFO] | 2024-11-10 07:54:45 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions transfer and sellPrice
[INFO] | 2024-11-10 07:54:46 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions transfer and calculateCollateReceived
[INFO] | 2024-11-10 07:54:48 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | DAO dependency detected in file 0x0e82b29a77a53880dd4ee8326cfea9b4c68db638.sol in contract DappIncubator in by composing functions transfer and calculateTokenReceived
[INFO] | 2024-11-10 07:54:48 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | Dependency detection finished!
[INFO] | 2024-11-10 07:54:48 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | Static Analysis took 808.346507 seconds
[INFO] | 2024-11-10 07:54:48 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | Dependency exists
[INFO] | 2024-11-10 07:54:48 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | Invoking symbolic executor!
[INFO] | 2024-11-10 08:37:27 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | Symbolic execution took 2558.712036 seconds
[INFO] | 2024-11-10 08:37:27 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | Symbolic execution finished!
[INFO] | 2024-11-10 08:37:27 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | Analysis finished!
[INFO] | 2024-11-10 08:37:27 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | Analysis took 3367.059767 seconds
[INFO] | 2024-11-10 08:37:27 AM | analyzer.0x0e82b29a77a53880dd4ee8326cfea9b4c68db638 | Analysis finished at: 2024-11-10 08:37:27 AM
