[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Analysis started at: 2024-11-10 07:39:33 AM
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function onlyNami
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function balanceOf
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for transfer
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for transfer
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function transfer
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for fallback
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for fallback
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function fallback
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for isConfirmed
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for isConfirmed
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function isConfirmed
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for getConfirmationCount
[WARNING] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | No lvalue eligible assignment, is this some bug!
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for getConfirmationCount
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function getConfirmationCount
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for getTransactionCount
[WARNING] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | No lvalue eligible assignment, is this some bug!
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for getTransactionCount
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function getTransactionCount
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for getOwners
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for getOwners
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function getOwners
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for getConfirmations
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for getConfirmations
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function getConfirmations
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for getTransactionIds
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for getTransactionIds
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function getTransactionIds
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for validRequirement
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for validRequirement
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function validRequirement
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for ownerDoesNotExist
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for ownerDoesNotExist
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function ownerDoesNotExist
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for notNull
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for notNull
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function notNull
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for onlyWallet
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for onlyWallet
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function onlyWallet
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for ownerExists
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for ownerExists
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function ownerExists
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for notConfirmed
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for notConfirmed
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function notConfirmed
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for transactionExists
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for transactionExists
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function transactionExists
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for notExecuted
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for notExecuted
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function notExecuted
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for confirmed
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for confirmed
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function confirmed
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for deactivateUser
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for deactivateUser
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function deactivateUser
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for withdrawEthPool
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for withdrawEthPool
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function withdrawEthPool
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for transferToExchange
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for transferToExchange
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function transferToExchange
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for transferToBuyer
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for transferToBuyer
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function transferToBuyer
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for tokenFallbackExchange
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for tokenFallbackExchange
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function tokenFallbackExchange
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for activateUser
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for activateUser
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function activateUser
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for depositEthPool
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for depositEthPool
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function depositEthPool
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for buy
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for buy
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function buy
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for _migrateToken
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for _migrateToken
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function _migrateToken
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for placeBuyOrder
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for placeBuyOrder
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function placeBuyOrder
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for tokenFallbackExchange
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for tokenFallbackExchange
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function tokenFallbackExchange
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for changeEscrow
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for changeEscrow
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function changeEscrow
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for withdrawEther
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for withdrawEther
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function withdrawEther
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for activateRound
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for activateRound
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function activateRound
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for deactivateRound
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for deactivateRound
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function deactivateRound
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for closeActive
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for closeActive
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function closeActive
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for changeWithdrawable
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for changeWithdrawable
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function changeWithdrawable
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for changeTopWithdrawable
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for changeTopWithdrawable
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function changeTopWithdrawable
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for closeEthPool
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for closeEthPool
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function closeEthPool
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for transfer
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for transfer
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function transfer
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for transferForTeam
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for transferForTeam
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function transferForTeam
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function transferFrom
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for changeTransferable
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for changeTransferable
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function changeTransferable
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for changeBinary
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for changeBinary
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function changeBinary
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for changeBinaryAddress
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for changeBinaryAddress
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function changeBinaryAddress
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for setPresalePhase
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for setPresalePhase
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Range graph generated
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function setPresalePhase
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for withdrawEther
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for withdrawEther
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function withdrawEther
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for safeWithdraw
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for safeWithdraw
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Processed function safeWithdraw
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Generating return summary for setCrowdsaleManager
[INFO] | 2024-11-10 07:39:47 AM | analyzer.0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae | Return summary generated for setCrowdsaleManager
