[INFO] | 2024-11-10 07:38:12 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Analysis started at: 2024-11-10 07:38:12 AM
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for transfer
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for transfer
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Range graph generated
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function transfer
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for transfer
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for transfer
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Range graph generated
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function transfer
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Range graph generated
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function transferFrom
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for decreaseApproval
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for decreaseApproval
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Range graph generated
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function decreaseApproval
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for transfer
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for transfer
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Range graph generated
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function transfer
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Range graph generated
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function transferFrom
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for decreaseApproval
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for decreaseApproval
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Range graph generated
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function decreaseApproval
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for increaseApproval
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for increaseApproval
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Range graph generated
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function increaseApproval
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for increaseApproval
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for increaseApproval
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Range graph generated
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function increaseApproval
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for getBalance
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for getBalance
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function getBalance
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for transferOwnership
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for transferOwnership
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Range graph generated
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function transferOwnership
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for transferOwnership
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for transferOwnership
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Range graph generated
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function transferOwnership
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for addAssetsOwner
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for addAssetsOwner
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Range graph generated
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function addAssetsOwner
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for removeAssetsOwner
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for removeAssetsOwner
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Range graph generated
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function removeAssetsOwner
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for getAssetsOwners
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for getAssetsOwners
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function getAssetsOwners
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for setStartDate
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for setStartDate
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Range graph generated
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function setStartDate
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for setEndDate
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for setEndDate
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Range graph generated
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function setEndDate
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for setToken
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for setToken
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Range graph generated
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function setToken
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for addHolder
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for addHolder
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Range graph generated
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function addHolder
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for changeHold
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for changeHold
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Range graph generated
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function changeHold
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for unlockTokens
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for unlockTokens
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Range graph generated
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function unlockTokens
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Generating return summary for returnTokens
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Return summary generated for returnTokens
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Range graph generated
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Processed function returnTokens
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Value Range Analysis took 0.029590 seconds
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Value Range Analysis finished
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Storage dependency graph compostion started!
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Storage dependency graph compostion finished!
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Dependency detection started!
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Dependency detection finished!
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Static Analysis took 3.907581 seconds
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Dependency does not exist
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Symbolic execution is not needed!
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Analysis finished!
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Analysis took 3.907808 seconds
[INFO] | 2024-11-10 07:38:16 AM | analyzer.0xc86dd185fc95031489b89eeaaa3fd47e11c065e9 | Analysis finished at: 2024-11-10 07:38:16 AM

real	0m5.918s
user	0m6.295s
sys	0m1.780s
