[INFO] | 2024-11-10 07:38:23 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Analysis started at: 2024-11-10 07:38:23 AM
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Processed function oraclize_query
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for oraclize_getPrice
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for oraclize_getPrice
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Range graph generated
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Processed function oraclize_getPrice
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for oraclize_getPrice
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for oraclize_getPrice
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Range graph generated
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Processed function oraclize_getPrice
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for oraclize_getPrice
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for oraclize_getPrice
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Range graph generated
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Processed function oraclize_getPrice
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for oraclize_getPrice
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for oraclize_getPrice
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Range graph generated
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Processed function oraclize_getPrice
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for oraclize_setProof
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for oraclize_setProof
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Range graph generated
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Processed function oraclize_setProof
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for oraclize_setProof
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for oraclize_setProof
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Range graph generated
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Processed function oraclize_setProof
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for oraclize_setConfig
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for oraclize_setConfig
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Range graph generated
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Processed function oraclize_setConfig
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for oraclize_setConfig
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for oraclize_setConfig
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Range graph generated
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Processed function oraclize_setConfig
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for oraclize_setCustomGasPrice
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for oraclize_setCustomGasPrice
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Range graph generated
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Processed function oraclize_setCustomGasPrice
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for oraclize_setCustomGasPrice
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for oraclize_setCustomGasPrice
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Range graph generated
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Processed function oraclize_setCustomGasPrice
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for oraclize_cbAddress
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for oraclize_cbAddress
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Range graph generated
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Processed function oraclize_cbAddress
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for oraclize_cbAddress
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for oraclize_cbAddress
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Range graph generated
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Processed function oraclize_cbAddress
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for __callback
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for __callback
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Processed function __callback
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for oraclize_setNetwork
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for oraclize_setNetwork
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Range graph generated
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Processed function oraclize_setNetwork
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for strConcat
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for strConcat
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Processed function strConcat
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for strConcat
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for strConcat
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Processed function strConcat
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for strConcat
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for strConcat
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Processed function strConcat
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for parseInt
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for parseInt
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Processed function parseInt
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for __callback
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for __callback
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Processed function __callback
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for oraclize_setNetwork
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for oraclize_setNetwork
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Range graph generated
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Processed function oraclize_setNetwork
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for strConcat
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for strConcat
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Processed function strConcat
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for strConcat
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for strConcat
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Processed function strConcat
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for strConcat
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for strConcat
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Processed function strConcat
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for parseInt
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for parseInt
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Processed function parseInt
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for ownerDeposit
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for ownerDeposit
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Processed function ownerDeposit
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for ownerWithdrawl
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for ownerWithdrawl
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Processed function ownerWithdrawl
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for game
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for game
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Range graph generated
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Processed function game
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Generating return summary for __callback
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Return summary generated for __callback
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Range graph generated
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Processed function __callback
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Value Range Analysis took 0.050257 seconds
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Value Range Analysis finished
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Storage dependency graph compostion started!
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Storage dependency graph compostion finished!
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Dependency detection started!
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Dependency detection finished!
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Static Analysis took 5.303526 seconds
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Dependency does not exist
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Symbolic execution is not needed!
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Analysis finished!
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Analysis took 5.303739 seconds
[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x5c430fa24f782cf8156ca97208c42127b17b0494 | Analysis finished at: 2024-11-10 07:38:28 AM

real	0m7.262s
user	0m7.351s
sys	0m1.415s
