[INFO] | 2024-11-10 07:40:41 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Analysis started at: 2024-11-10 07:40:41 AM
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for copyBytes
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Processed function copyBytes
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for safer_ecrecover
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | We should not consider this kind of return values!
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | We should not consider this kind of return values!
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for safer_ecrecover
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Processed function safer_ecrecover
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for safeMemoryCleaner
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for safeMemoryCleaner
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Processed function safeMemoryCleaner
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for constructor
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for constructor
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Range graph generated
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Processed function constructor
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for payRoyalty
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for payRoyalty
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Processed function payRoyalty
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for gameStatus
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for gameStatus
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Processed function gameStatus
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for getBlockTimestamp
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for getBlockTimestamp
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Processed function getBlockTimestamp
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for getContractBalance
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for getContractBalance
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Processed function getContractBalance
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for oraclizeAPI
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for oraclizeAPI
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Range graph generated
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Processed function oraclizeAPI
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for oraclize_setProof
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for oraclize_setProof
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Range graph generated
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Processed function oraclize_setProof
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for oraclize_setProof
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for oraclize_setProof
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Range graph generated
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Processed function oraclize_setProof
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for oraclize_setCustomGasPrice
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for oraclize_setCustomGasPrice
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Range graph generated
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Processed function oraclize_setCustomGasPrice
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for oraclize_setCustomGasPrice
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for oraclize_setCustomGasPrice
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Range graph generated
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Processed function oraclize_setCustomGasPrice
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for oraclize_getPrice
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for oraclize_getPrice
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Range graph generated
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Processed function oraclize_getPrice
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Range graph generated
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Processed function oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Range graph generated
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Processed function oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Range graph generated
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Processed function oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Range graph generated
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Processed function oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for oraclize_getPrice
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for oraclize_getPrice
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Range graph generated
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Processed function oraclize_getPrice
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Range graph generated
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Processed function oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Range graph generated
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Processed function oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Range graph generated
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Processed function oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Range graph generated
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Processed function oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for oraclize_randomDS_getSessionPubKeyHash
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for oraclize_randomDS_getSessionPubKeyHash
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Range graph generated
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Processed function oraclize_randomDS_getSessionPubKeyHash
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for oraclize_randomDS_getSessionPubKeyHash
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for oraclize_randomDS_getSessionPubKeyHash
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Range graph generated
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Processed function oraclize_randomDS_getSessionPubKeyHash
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for oraclize_getPrice
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for oraclize_getPrice
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Range graph generated
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Processed function oraclize_getPrice
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Range graph generated
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Processed function oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Range graph generated
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Processed function oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Range graph generated
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Processed function oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Range graph generated
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Processed function oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for oraclize_getPrice
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for oraclize_getPrice
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Range graph generated
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Processed function oraclize_getPrice
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Range graph generated
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Processed function oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Range graph generated
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Processed function oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Range graph generated
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Processed function oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Range graph generated
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Processed function oraclize_query
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for oraclize_cbAddress
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for oraclize_cbAddress
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Range graph generated
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Processed function oraclize_cbAddress
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for oraclize_cbAddress
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for oraclize_cbAddress
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:41:03 AM | analyzer.0x3114b3312417b27a83bfd934764eee363d1e9325 | Return summary generated for getCodeSize
