[INFO] | 2024-11-10 07:37:24 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Analysis started at: 2024-11-10 07:37:24 AM
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Processed function setReceiver
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Generating return summary for authorize
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Return summary generated for authorize
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Range graph generated
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Processed function authorize
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Generating return summary for deauthorize
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Return summary generated for deauthorize
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Range graph generated
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Processed function deauthorize
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Generating return summary for setOwner
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Return summary generated for setOwner
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Range graph generated
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Processed function setOwner
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Generating return summary for addModerator
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Return summary generated for addModerator
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Range graph generated
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Processed function addModerator
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Generating return summary for removeModerator
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Return summary generated for removeModerator
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Range graph generated
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Processed function removeModerator
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Generating return summary for activate
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Return summary generated for activate
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Range graph generated
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Processed function activate
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Generating return summary for setReceiver
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Return summary generated for setReceiver
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Range graph generated
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Processed function setReceiver
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Generating return summary for pause
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Return summary generated for pause
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Range graph generated
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Processed function pause
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Generating return summary for setOwner
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Return summary generated for setOwner
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Range graph generated
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Processed function setOwner
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Generating return summary for addModerator
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Return summary generated for addModerator
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Range graph generated
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Processed function addModerator
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Generating return summary for removeModerator
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Return summary generated for removeModerator
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Range graph generated
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Processed function removeModerator
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Generating return summary for activate
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Return summary generated for activate
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Range graph generated
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Processed function activate
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Generating return summary for setReceiver
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Return summary generated for setReceiver
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Range graph generated
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Processed function setReceiver
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Generating return summary for authorize
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Return summary generated for authorize
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Range graph generated
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Processed function authorize
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Generating return summary for deauthorize
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Return summary generated for deauthorize
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Range graph generated
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Processed function deauthorize
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Generating return summary for pause
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Return summary generated for pause
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Range graph generated
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Processed function pause
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Generating return summary for setMaxFundAmount
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Return summary generated for setMaxFundAmount
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Range graph generated
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Processed function setMaxFundAmount
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Generating return summary for fund
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Return summary generated for fund
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Processed function fund
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Generating return summary for approve
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Return summary generated for approve
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Processed function approve
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Generating return summary for setCasinoContract
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Return summary generated for setCasinoContract
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Range graph generated
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Processed function setCasinoContract
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Value Range Analysis took 0.025480 seconds
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Value Range Analysis finished
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Storage dependency graph compostion started!
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Storage dependency graph compostion finished!
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Dependency detection started!
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Dependency detection finished!
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Static Analysis took 2.361969 seconds
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Dependency does not exist
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Symbolic execution is not needed!
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Analysis finished!
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Analysis took 2.362176 seconds
[INFO] | 2024-11-10 07:37:27 AM | analyzer.0x88355a32a8c5cc399aa09b9d21ebcba935ae5d2f | Analysis finished at: 2024-11-10 07:37:27 AM
