[INFO] | 2024-11-10 07:37:03 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Analysis started at: 2024-11-10 07:37:03 AM
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function _calculateBonus
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for _calculateBonus
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for _calculateBonus
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function _calculateBonus
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getAmountFida
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getAmountFida
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function getAmountFida
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for giveBounty
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for giveBounty
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function giveBounty
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for giveBounty
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for giveBounty
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function giveBounty
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for _depositTokens
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for _depositTokens
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function _depositTokens
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for setBountyWalletAddress
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for setBountyWalletAddress
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function setBountyWalletAddress
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for setBountyWalletAddress
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for setBountyWalletAddress
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function setBountyWalletAddress
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for setWalletAddress
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for setWalletAddress
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function setWalletAddress
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for setBtcTokenBoughtAddress
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for setBtcTokenBoughtAddress
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function setBtcTokenBoughtAddress
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for setWhitelistingAddress
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for setWhitelistingAddress
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function setWhitelistingAddress
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for startSale
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for startSale
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function startSale
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for finishedSale
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for finishedSale
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function finishedSale
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Range graph generated
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Processed function oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:37:50 AM | analyzer.0x0224853bdff6b04ce259d87303b7523d4e16d656 | Generating return summary for getCodeSize
