[INFO] | 2024-11-10 07:46:01 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Analysis started at: 2024-11-10 07:46:01 AM
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | State variable assignement do not exist
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Processed function getOwner
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Generating return summary for getOwner
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Return summary generated for getOwner
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | State variable assignement do not exist
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Processed function getOwner
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Generating return summary for addressOf
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Return summary generated for addressOf
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | State variable assignement do not exist
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Processed function addressOf
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Generating return summary for addressOf
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Return summary generated for addressOf
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | State variable assignement do not exist
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Processed function addressOf
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Generating return summary for addressOf
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Return summary generated for addressOf
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | State variable assignement do not exist
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Processed function addressOf
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Generating return summary for addressOf
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Return summary generated for addressOf
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | State variable assignement do not exist
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Processed function addressOf
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Generating return summary for addressOf
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Return summary generated for addressOf
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | State variable assignement do not exist
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Processed function addressOf
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Generating return summary for constructor
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Return summary generated for constructor
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Range graph generated
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Processed function constructor
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Generating return summary for constructor
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Return summary generated for constructor
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Range graph generated
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Processed function constructor
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Generating return summary for constructor
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Return summary generated for constructor
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Range graph generated
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Processed function constructor
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Generating return summary for constructor
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Return summary generated for constructor
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Range graph generated
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Processed function constructor
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Generating return summary for constructor
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Return summary generated for constructor
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Range graph generated
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Processed function constructor
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Generating return summary for balances
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Return summary generated for balances
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | State variable assignement do not exist
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Processed function balances
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Generating return summary for bankrolledBy
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Return summary generated for bankrolledBy
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | State variable assignement do not exist
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Processed function bankrolledBy
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Generating return summary for bankrolledBy
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Return summary generated for bankrolledBy
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | State variable assignement do not exist
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Processed function bankrolledBy
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Generating return summary for add
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Return summary generated for add
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Range graph generated
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Processed function add
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Generating return summary for subtract
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Return summary generated for subtract
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Range graph generated
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Processed function subtract
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Generating return summary for addresses
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Return summary generated for addresses
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | State variable assignement do not exist
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Processed function addresses
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Generating return summary for add
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Return summary generated for add
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Range graph generated
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Processed function add
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Generating return summary for remove
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Return summary generated for remove
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Range graph generated
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Processed function remove
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Generating return summary for profits
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Generating return summary for getCollateral
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Return summary generated for getCollateral
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Return summary generated for profits
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | State variable assignement do not exist
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Processed function profits
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Generating return summary for bankrollAvailable
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Generating return summary for getCollateral
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Return summary generated for getCollateral
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Return summary generated for bankrollAvailable
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | State variable assignement do not exist
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Processed function bankrollAvailable
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Generating return summary for profits
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Return summary generated for profits
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | State variable assignement do not exist
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Processed function profits
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Generating return summary for bankrollAvailable
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Return summary generated for bankrollAvailable
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | State variable assignement do not exist
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Processed function bankrollAvailable
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Generating return summary for _finalizePreviousRoll
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Return summary generated for _finalizePreviousRoll
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | State variable assignement do not exist
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Processed function _finalizePreviousRoll
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Generating return summary for changeSettings
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Return summary generated for changeSettings
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Generating return summary for getAdmin
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Return summary generated for getAdmin
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Range graph generated
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Processed function changeSettings
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Generating return summary for getTreasury
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Return summary generated for getTreasury
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | State variable assignement do not exist
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Processed function getTreasury
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Generating return summary for getTreasury
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Return summary generated for getTreasury
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | State variable assignement do not exist
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Processed function getTreasury
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Generating return summary for getAdmin
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Return summary generated for getAdmin
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | State variable assignement do not exist
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Processed function getAdmin
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | State variable assignement do not exist
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Processed function getAdmin
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Generating return summary for getTreasury
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Return summary generated for getTreasury
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | State variable assignement do not exist
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Processed function getTreasury
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Generating return summary for constructor
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Return summary generated for constructor
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Range graph generated
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Processed function constructor
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Generating return summary for constructor
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Return summary generated for constructor
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Range graph generated
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Processed function constructor
[INFO] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Generating return summary for bankrollerTable
[WARNING] | 2024-11-10 07:46:06 AM | analyzer.0x04797c1ae852a31665d8e512ddae33e6044ef39d | Slither is just afraid of tuples!
