[INFO] | 2024-11-10 07:37:48 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Analysis started at: 2024-11-10 07:37:48 AM
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for whenPaused
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function whenPaused
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for updateReward
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for updateReward
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Range graph generated
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function updateReward
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for nonReentrant
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for nonReentrant
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Range graph generated
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function nonReentrant
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for getAmountOut
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | No lvalue eligible assignment, is this some bug!
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for getAmountOut
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function getAmountOut
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for stake
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for stake
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Can there be this kind of variables
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Range graph generated
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function stake
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for sub
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for sub
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function sub
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for quote
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | No lvalue eligible assignment, is this some bug!
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for quote
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function quote
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for getRewardForDuration
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for getRewardForDuration
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function getRewardForDuration
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for div
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for div
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function div
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for mod
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for mod
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function mod
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for pairFor
[WARNING] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | No lvalue eligible assignment, is this some bug!
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for pairFor
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function pairFor
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for _pause
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for _pause
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Range graph generated
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function _pause
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for _unpause
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for _unpause
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Range graph generated
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function _unpause
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for constructor
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for constructor
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Range graph generated
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function constructor
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for renounceOwnership
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for renounceOwnership
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Range graph generated
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function renounceOwnership
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for transferOwnership
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for transferOwnership
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Range graph generated
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function transferOwnership
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for recoverERC20
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for recoverERC20
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function recoverERC20
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for fallback
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for fallback
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function fallback
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for getPathForTokenToEth
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for getPathForTokenToEth
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function getPathForTokenToEth
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for constructor
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for constructor
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Range graph generated
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function constructor
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for _pause
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for _pause
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Range graph generated
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function _pause
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for _unpause
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for _unpause
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Range graph generated
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function _unpause
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for lastTimeRewardApplicable
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for lastTimeRewardApplicable
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function lastTimeRewardApplicable
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for renounceOwnership
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for renounceOwnership
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Range graph generated
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function renounceOwnership
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for transferOwnership
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for transferOwnership
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Range graph generated
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function transferOwnership
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for batchTransfer
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for batchTransfer
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Range graph generated
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function batchTransfer
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for changeAddresses
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for changeAddresses
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Range graph generated
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function changeAddresses
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for changeMultiplierHero
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Return summary generated for changeMultiplierHero
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Range graph generated
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Processed function changeMultiplierHero
[INFO] | 2024-11-10 07:37:56 AM | analyzer.0x2c92744a0428e405e95dc3eb812e1b87872b22eb | Generating return summary for changeMultiplierSupport
