[INFO] | 2024-11-10 07:37:03 AM | analyzer.0x50f7c95b7e82ea5e0953de8c7ead20a9dd289ec2 | Analysis started at: 2024-11-10 07:37:03 AM
[INFO] | 2024-11-10 07:37:06 AM | analyzer.0x50f7c95b7e82ea5e0953de8c7ead20a9dd289ec2 | Return summary generated for onlyPay
[INFO] | 2024-11-10 07:37:06 AM | analyzer.0x50f7c95b7e82ea5e0953de8c7ead20a9dd289ec2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:06 AM | analyzer.0x50f7c95b7e82ea5e0953de8c7ead20a9dd289ec2 | Processed function onlyPay
[INFO] | 2024-11-10 07:37:06 AM | analyzer.0x50f7c95b7e82ea5e0953de8c7ead20a9dd289ec2 | Generating return summary for withdraw
[INFO] | 2024-11-10 07:37:06 AM | analyzer.0x50f7c95b7e82ea5e0953de8c7ead20a9dd289ec2 | Return summary generated for withdraw
[INFO] | 2024-11-10 07:37:06 AM | analyzer.0x50f7c95b7e82ea5e0953de8c7ead20a9dd289ec2 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:06 AM | analyzer.0x50f7c95b7e82ea5e0953de8c7ead20a9dd289ec2 | Processed function withdraw
[INFO] | 2024-11-10 07:37:06 AM | analyzer.0x50f7c95b7e82ea5e0953de8c7ead20a9dd289ec2 | Value Range Analysis took 0.026256 seconds
[INFO] | 2024-11-10 07:37:06 AM | analyzer.0x50f7c95b7e82ea5e0953de8c7ead20a9dd289ec2 | Value Range Analysis finished
[INFO] | 2024-11-10 07:37:06 AM | analyzer.0x50f7c95b7e82ea5e0953de8c7ead20a9dd289ec2 | Storage dependency graph compostion started!
[INFO] | 2024-11-10 07:37:06 AM | analyzer.0x50f7c95b7e82ea5e0953de8c7ead20a9dd289ec2 | Storage dependency graph compostion finished!
[INFO] | 2024-11-10 07:37:06 AM | analyzer.0x50f7c95b7e82ea5e0953de8c7ead20a9dd289ec2 | Dependency detection started!
[INFO] | 2024-11-10 07:37:06 AM | analyzer.0x50f7c95b7e82ea5e0953de8c7ead20a9dd289ec2 | Dependency detection finished!
[INFO] | 2024-11-10 07:37:06 AM | analyzer.0x50f7c95b7e82ea5e0953de8c7ead20a9dd289ec2 | Static Analysis took 2.912710 seconds
[INFO] | 2024-11-10 07:37:06 AM | analyzer.0x50f7c95b7e82ea5e0953de8c7ead20a9dd289ec2 | Dependency does not exist
[INFO] | 2024-11-10 07:37:06 AM | analyzer.0x50f7c95b7e82ea5e0953de8c7ead20a9dd289ec2 | Symbolic execution is not needed!
[INFO] | 2024-11-10 07:37:06 AM | analyzer.0x50f7c95b7e82ea5e0953de8c7ead20a9dd289ec2 | Analysis finished!
[INFO] | 2024-11-10 07:37:06 AM | analyzer.0x50f7c95b7e82ea5e0953de8c7ead20a9dd289ec2 | Analysis took 2.913157 seconds
[INFO] | 2024-11-10 07:37:06 AM | analyzer.0x50f7c95b7e82ea5e0953de8c7ead20a9dd289ec2 | Analysis finished at: 2024-11-10 07:37:06 AM
