[INFO] | 2024-11-10 07:37:41 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Analysis started at: 2024-11-10 07:37:41 AM
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for fallback
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for fallback
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function fallback
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for onlyCreator
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for onlyCreator
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function onlyCreator
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for onlyIcoContract
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for onlyIcoContract
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function onlyIcoContract
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for safeMul
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for safeMul
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function safeMul
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for safeSub
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for safeSub
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function safeSub
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for safeAdd
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for safeAdd
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function safeAdd
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for FoundersVesting
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for FoundersVesting
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Range graph generated
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function FoundersVesting
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for fallback
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for fallback
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function fallback
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for slitherConstructorVariables
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Range graph generated
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function slitherConstructorVariables
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for safeMul
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for safeMul
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function safeMul
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for safeSub
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for safeSub
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function safeSub
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for safeAdd
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for safeAdd
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function safeAdd
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for Goldmint
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for Goldmint
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Range graph generated
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function Goldmint
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for getTokensIcoSold
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for getTokensIcoSold
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function getTokensIcoSold
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for getTotalIcoTokens
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for getTotalIcoTokens
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function getTotalIcoTokens
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for getBlockLength
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for getBlockLength
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function getBlockLength
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for isIcoFinished
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for isIcoFinished
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function isIcoFinished
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for getMntTokensPerEth
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for getMntTokensPerEth
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function getMntTokensPerEth
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for slitherConstructorVariables
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Range graph generated
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function slitherConstructorVariables
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for onlyCreator
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for onlyCreator
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function onlyCreator
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for onlyTokenManager
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for onlyTokenManager
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function onlyTokenManager
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for onlyInState
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for onlyInState
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function onlyInState
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for onlyOtherCurrenciesChecker
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for onlyOtherCurrenciesChecker
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function onlyOtherCurrenciesChecker
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for transfer
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for transfer
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Range graph generated
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function transfer
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Range graph generated
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function transferFrom
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for transfer
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for transfer
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Range graph generated
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function transfer
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Range graph generated
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function transferFrom
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for burnTokens
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for burnTokens
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Range graph generated
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function burnTokens
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for issueTokens
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for issueTokens
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Range graph generated
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function issueTokens
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for getMntTokenBalance
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for getMntTokenBalance
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function getMntTokenBalance
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for setCreator
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for setCreator
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Range graph generated
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function setCreator
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for setIcoContractAddress
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for setIcoContractAddress
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Range graph generated
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function setIcoContractAddress
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for lockTransfer
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for lockTransfer
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Range graph generated
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function lockTransfer
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for startRefunding
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for startRefunding
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function startRefunding
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for setIcoContractAddress
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for setIcoContractAddress
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Range graph generated
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function setIcoContractAddress
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for finishIco
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for finishIco
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Range graph generated
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function finishIco
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for getCurrentPrice
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for getCurrentPrice
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function getCurrentPrice
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for pauseICO
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for pauseICO
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function pauseICO
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for setOtherCurrenciesChecker
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for setOtherCurrenciesChecker
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Range graph generated
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function setOtherCurrenciesChecker
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for setTokenManager
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for setTokenManager
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Range graph generated
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function setTokenManager
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for transfer
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for transfer
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Range graph generated
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function transfer
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Range graph generated
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function transferFrom
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for burnTokens
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for burnTokens
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Range graph generated
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function burnTokens
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for getMyRefund
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for getMyRefund
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Range graph generated
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function getMyRefund
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for mintFoundersRewards
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for mintFoundersRewards
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Range graph generated
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function mintFoundersRewards
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for issueTokensExternal
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for issueTokensExternal
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Range graph generated
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function issueTokensExternal
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for issueTokensInternal
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for issueTokensInternal
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Range graph generated
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function issueTokensInternal
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for finishICO
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for finishICO
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Range graph generated
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function finishICO
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for withdrawTokens
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for withdrawTokens
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Range graph generated
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function withdrawTokens
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Generating return summary for withdrawTokens
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Return summary generated for withdrawTokens
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Range graph generated
[INFO] | 2024-11-10 07:37:47 AM | analyzer.0x926e81009c2fa4475e1c798a8c43a4f598575c80 | Processed function withdrawTokens
