[INFO] | 2024-11-10 07:37:40 AM | analyzer.0x72bf3030e276a96539143551bd8f91aff699bf7c | Analysis started at: 2024-11-10 07:37:40 AM
[INFO] | 2024-11-10 07:37:42 AM | analyzer.0x72bf3030e276a96539143551bd8f91aff699bf7c | Generating return summary for fallback
[INFO] | 2024-11-10 07:37:42 AM | analyzer.0x72bf3030e276a96539143551bd8f91aff699bf7c | Return summary generated for fallback
[INFO] | 2024-11-10 07:37:42 AM | analyzer.0x72bf3030e276a96539143551bd8f91aff699bf7c | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:42 AM | analyzer.0x72bf3030e276a96539143551bd8f91aff699bf7c | Processed function fallback
[INFO] | 2024-11-10 07:37:42 AM | analyzer.0x72bf3030e276a96539143551bd8f91aff699bf7c | Value Range Analysis took 0.017835 seconds
[INFO] | 2024-11-10 07:37:42 AM | analyzer.0x72bf3030e276a96539143551bd8f91aff699bf7c | Value Range Analysis finished
[INFO] | 2024-11-10 07:37:42 AM | analyzer.0x72bf3030e276a96539143551bd8f91aff699bf7c | Storage dependency graph compostion started!
[INFO] | 2024-11-10 07:37:42 AM | analyzer.0x72bf3030e276a96539143551bd8f91aff699bf7c | Storage dependency graph compostion finished!
[INFO] | 2024-11-10 07:37:42 AM | analyzer.0x72bf3030e276a96539143551bd8f91aff699bf7c | Dependency detection started!
[INFO] | 2024-11-10 07:37:42 AM | analyzer.0x72bf3030e276a96539143551bd8f91aff699bf7c | Dependency detection finished!
[INFO] | 2024-11-10 07:37:42 AM | analyzer.0x72bf3030e276a96539143551bd8f91aff699bf7c | Static Analysis took 1.648450 seconds
[INFO] | 2024-11-10 07:37:42 AM | analyzer.0x72bf3030e276a96539143551bd8f91aff699bf7c | Dependency does not exist
[INFO] | 2024-11-10 07:37:42 AM | analyzer.0x72bf3030e276a96539143551bd8f91aff699bf7c | Symbolic execution is not needed!
[INFO] | 2024-11-10 07:37:42 AM | analyzer.0x72bf3030e276a96539143551bd8f91aff699bf7c | Analysis finished!
[INFO] | 2024-11-10 07:37:42 AM | analyzer.0x72bf3030e276a96539143551bd8f91aff699bf7c | Analysis took 1.648724 seconds
[INFO] | 2024-11-10 07:37:42 AM | analyzer.0x72bf3030e276a96539143551bd8f91aff699bf7c | Analysis finished at: 2024-11-10 07:37:42 AM
