[INFO] | 2024-11-10 07:38:28 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Analysis started at: 2024-11-10 07:38:28 AM
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for approve
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for approve
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function approve
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function transferFrom
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for constructor
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for constructor
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Range graph generated
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function constructor
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for name
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for name
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function name
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for symbol
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for symbol
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function symbol
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for decimals
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for decimals
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function decimals
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for totalSupply
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for totalSupply
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function totalSupply
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for allowance
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for allowance
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function allowance
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for approve
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for approve
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Range graph generated
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function approve
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for slitherConstructorVariables
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Range graph generated
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function slitherConstructorVariables
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function onlyOwner
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for constructor
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for constructor
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Range graph generated
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function constructor
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for constructor
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for constructor
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Range graph generated
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function constructor
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for constructor
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for constructor
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Range graph generated
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function constructor
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for setPrice
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for setPrice
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Range graph generated
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function setPrice
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for slitherConstructorVariables
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Range graph generated
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function slitherConstructorVariables
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for safeApprove
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for safeApprove
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function safeApprove
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for safeIncreaseAllowance
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for safeIncreaseAllowance
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function safeIncreaseAllowance
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for safeDecreaseAllowance
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for safeDecreaseAllowance
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function safeDecreaseAllowance
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for safeTransfer
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for safeTransfer
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function safeTransfer
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for safeTransferFrom
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for safeTransferFrom
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function safeTransferFrom
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for estimateTokenPercent
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for estimateTokenPercent
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function estimateTokenPercent
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for calculateETHPrize
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for calculateETHPrize
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function calculateETHPrize
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for calculateGWPrize
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for calculateGWPrize
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function calculateGWPrize
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for calculateLastETHPrize
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for calculateLastETHPrize
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function calculateLastETHPrize
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for calculateLastGWPrize
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for calculateLastGWPrize
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function calculateLastGWPrize
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for getDividends
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for getDividends
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function getDividends
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for decreaseAllowance
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for decreaseAllowance
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Range graph generated
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function decreaseAllowance
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for _transfer
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for _transfer
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Range graph generated
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function _transfer
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for _burn
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for _burn
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Range graph generated
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function _burn
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for decreaseAllowance
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for decreaseAllowance
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Range graph generated
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function decreaseAllowance
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for _transfer
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for _transfer
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Range graph generated
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function _transfer
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for _burn
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for _burn
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Range graph generated
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function _burn
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for startPayments
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for startPayments
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Range graph generated
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function startPayments
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for increaseAllowance
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for increaseAllowance
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Range graph generated
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function increaseAllowance
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for _mint
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for _mint
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Range graph generated
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function _mint
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for increaseAllowance
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for increaseAllowance
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Range graph generated
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function increaseAllowance
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for _mint
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for _mint
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Range graph generated
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function _mint
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for transferOwnership
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for transferOwnership
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Range graph generated
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function transferOwnership
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for constructor
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for constructor
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Range graph generated
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function constructor
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for setRoundTime
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for setRoundTime
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Range graph generated
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function setRoundTime
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for constructor
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for constructor
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Range graph generated
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function constructor
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for constructor
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for constructor
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Range graph generated
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function constructor
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for transferOwnership
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for transferOwnership
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Range graph generated
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function transferOwnership
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for setRateToken
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for setRateToken
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Range graph generated
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function setRateToken
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for setCrowdSale
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for setCrowdSale
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Range graph generated
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function setCrowdSale
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for constructor
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for constructor
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Range graph generated
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function constructor
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for transferOwnership
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for transferOwnership
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Range graph generated
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function transferOwnership
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for calculateProbability
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for calculateProbability
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Range graph generated
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function calculateProbability
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Generating return summary for withdrawDividends
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Return summary generated for withdrawDividends
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Range graph generated
[INFO] | 2024-11-10 07:38:38 AM | analyzer.0x1f42f986f9ef31d6ef787565b211bce0eb877bcc | Processed function withdrawDividends
