[INFO] | 2024-11-10 07:38:49 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Analysis started at: 2024-11-10 07:38:49 AM
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function transferFrom
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for transfer
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for transfer
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Range graph generated
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function transfer
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Range graph generated
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function transferFrom
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for startPhase
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for startPhase
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Range graph generated
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function startPhase
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for transferOwnership
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for transferOwnership
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Range graph generated
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function transferOwnership
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for transferOwnership
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for transferOwnership
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Range graph generated
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function transferOwnership
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for halt
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for halt
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Range graph generated
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function halt
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for unhalt
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for unhalt
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Range graph generated
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function unhalt
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for transferOwnership
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for transferOwnership
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Range graph generated
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function transferOwnership
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for halt
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for halt
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Range graph generated
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function halt
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for unhalt
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for unhalt
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Range graph generated
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function unhalt
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for finishPhase
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for finishPhase
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Range graph generated
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function finishPhase
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Generating return summary for fallback
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Return summary generated for fallback
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Range graph generated
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Processed function fallback
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Value Range Analysis took 0.031765 seconds
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Value Range Analysis finished
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Storage dependency graph compostion started!
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Storage dependency graph compostion finished!
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Dependency detection started!
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Dependency detection finished!
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Static Analysis took 2.644927 seconds
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Dependency does not exist
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Symbolic execution is not needed!
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Analysis finished!
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Analysis took 2.645226 seconds
[INFO] | 2024-11-10 07:38:52 AM | analyzer.0xd1265bfe57597840f89971b7e67538bac780f9ad | Analysis finished at: 2024-11-10 07:38:52 AM

real	0m4.624s
user	0m5.331s
sys	0m1.968s
