[INFO] | 2024-11-10 07:39:50 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Analysis started at: 2024-11-10 07:39:50 AM
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Processed function slitherConstructorVariables
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Generating return summary for slitherConstructorVariables
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Range graph generated
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Processed function slitherConstructorVariables
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Generating return summary for preventReentrancy
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Return summary generated for preventReentrancy
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Range graph generated
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Processed function preventReentrancy
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Generating return summary for constructor
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Return summary generated for constructor
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Range graph generated
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Processed function constructor
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Generating return summary for acceptOwnership
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Return summary generated for acceptOwnership
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Range graph generated
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Processed function acceptOwnership
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Generating return summary for slitherConstructorVariables
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Range graph generated
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Processed function slitherConstructorVariables
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Generating return summary for preventReentrancy
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Return summary generated for preventReentrancy
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Range graph generated
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Processed function preventReentrancy
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Processed function onlyOwner
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Generating return summary for onlyProxy
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Return summary generated for onlyProxy
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Processed function onlyProxy
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Generating return summary for optionalProxy_onlyOwner
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Return summary generated for optionalProxy_onlyOwner
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Range graph generated
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Processed function optionalProxy_onlyOwner
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Generating return summary for optionalProxy
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Return summary generated for optionalProxy
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Range graph generated
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Processed function optionalProxy
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Generating return summary for constructor
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Return summary generated for constructor
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Range graph generated
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Processed function constructor
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Generating return summary for acceptOwnership
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Return summary generated for acceptOwnership
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Range graph generated
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Processed function acceptOwnership
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Generating return summary for slitherConstructorVariables
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Range graph generated
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Processed function slitherConstructorVariables
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Generating return summary for preventReentrancy
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Return summary generated for preventReentrancy
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Range graph generated
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Processed function preventReentrancy
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Processed function onlyOwner
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Generating return summary for onlyProxy
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Return summary generated for onlyProxy
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Processed function onlyProxy
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Generating return summary for optionalProxy_onlyOwner
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Return summary generated for optionalProxy_onlyOwner
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Range graph generated
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Processed function optionalProxy_onlyOwner
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Generating return summary for optionalProxy
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Return summary generated for optionalProxy
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Range graph generated
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Processed function optionalProxy
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Generating return summary for notFeeAddress
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Return summary generated for notFeeAddress
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Processed function notFeeAddress
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Generating return summary for onlySynthetixOrFeePool
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Return summary generated for onlySynthetixOrFeePool
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Processed function onlySynthetixOrFeePool
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Generating return summary for constructor
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Return summary generated for constructor
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Range graph generated
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Processed function constructor
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Generating return summary for acceptOwnership
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Return summary generated for acceptOwnership
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Range graph generated
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Processed function acceptOwnership
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Generating return summary for slitherConstructorVariables
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Range graph generated
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Processed function slitherConstructorVariables
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Processed function onlyOwner
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Generating return summary for onlyProxy
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Return summary generated for onlyProxy
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Processed function onlyProxy
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Generating return summary for optionalProxy_onlyOwner
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Return summary generated for optionalProxy_onlyOwner
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Range graph generated
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Processed function optionalProxy_onlyOwner
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Generating return summary for onlySynthetix
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Return summary generated for onlySynthetix
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Processed function onlySynthetix
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Generating return summary for onlyFeeAuthority
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Return summary generated for onlyFeeAuthority
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Processed function onlyFeeAuthority
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Generating return summary for debtLedgerLength
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Return summary generated for debtLedgerLength
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Processed function debtLedgerLength
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Generating return summary for optionalProxy
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Return summary generated for optionalProxy
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Range graph generated
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Processed function optionalProxy
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Generating return summary for notFeeAddress
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Return summary generated for notFeeAddress
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Processed function notFeeAddress
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Generating return summary for constructor
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Return summary generated for constructor
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Range graph generated
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Processed function constructor
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Generating return summary for constructor
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Return summary generated for constructor
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Range graph generated
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Processed function constructor
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Generating return summary for constructor
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Return summary generated for constructor
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Range graph generated
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Processed function constructor
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Generating return summary for acceptOwnership
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Return summary generated for acceptOwnership
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Range graph generated
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Processed function acceptOwnership
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Processed function balanceOf
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Generating return summary for numVestingEntries
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Return summary generated for numVestingEntries
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Processed function numVestingEntries
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Generating return summary for getVestingScheduleEntry
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Return summary generated for getVestingScheduleEntry
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Processed function getVestingScheduleEntry
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Processed function onlyOwner
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Generating return summary for onlyDuringSetup
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Return summary generated for onlyDuringSetup
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Processed function onlyDuringSetup
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Generating return summary for constructor
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Return summary generated for constructor
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Range graph generated
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Processed function constructor
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Generating return summary for constructor
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Return summary generated for constructor
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Range graph generated
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Processed function constructor
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Generating return summary for acceptOwnership
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Return summary generated for acceptOwnership
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Range graph generated
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Processed function acceptOwnership
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Generating return summary for lastDebtLedgerEntry
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Return summary generated for lastDebtLedgerEntry
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Processed function lastDebtLedgerEntry
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Generating return summary for hasIssued
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Return summary generated for hasIssued
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:28 AM | analyzer.0x15ed8dcd6d5d7c9e66a28cb70673389a5dc4fcf5 | Processed function hasIssued
