[INFO] | 2024-11-10 07:38:02 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Analysis started at: 2024-11-10 07:38:02 AM
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Return summary generated for increaseApproval
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Range graph generated
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Processed function increaseApproval
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Generating return summary for getBalance
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Return summary generated for getBalance
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Processed function getBalance
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Generating return summary for transferOwnership
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Return summary generated for transferOwnership
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Range graph generated
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Processed function transferOwnership
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Generating return summary for transferOwnership
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Return summary generated for transferOwnership
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Range graph generated
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Processed function transferOwnership
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Generating return summary for setPresaleCont
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Return summary generated for setPresaleCont
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Range graph generated
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Processed function setPresaleCont
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Generating return summary for addAssetsOwner
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Return summary generated for addAssetsOwner
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Range graph generated
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Processed function addAssetsOwner
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Generating return summary for removeAssetsOwner
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Return summary generated for removeAssetsOwner
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Range graph generated
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Processed function removeAssetsOwner
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Generating return summary for getAssetsOwners
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Return summary generated for getAssetsOwners
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Processed function getAssetsOwners
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Generating return summary for addHolder
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Return summary generated for addHolder
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Range graph generated
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Processed function addHolder
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Generating return summary for unlockTokens
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Return summary generated for unlockTokens
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Range graph generated
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Processed function unlockTokens
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Value Range Analysis took 0.034756 seconds
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Value Range Analysis finished
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Storage dependency graph compostion started!
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Storage dependency graph compostion finished!
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Dependency detection started!
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Dependency detection finished!
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Static Analysis took 3.255225 seconds
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Dependency does not exist
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Symbolic execution is not needed!
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Analysis finished!
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Analysis took 3.255504 seconds
[INFO] | 2024-11-10 07:38:05 AM | analyzer.0xbd367c347fc8e0a9b2da08717bcc22bb3fd878eb | Analysis finished at: 2024-11-10 07:38:05 AM

real	0m5.277s
user	0m5.909s
sys	0m1.902s
