[INFO] | 2024-11-10 07:38:09 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Analysis started at: 2024-11-10 07:38:09 AM
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function onlyOwner
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for onlyInEmergency
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for onlyInEmergency
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function onlyInEmergency
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for stopInEmergency
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for stopInEmergency
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function stopInEmergency
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for isInvestor
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for isInvestor
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function isInvestor
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function balanceOf
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for error
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for error
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function error
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for whoAmI
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for whoAmI
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function whoAmI
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for timestamp
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for timestamp
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function timestamp
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for contractBalance
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for contractBalance
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function contractBalance
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for constructor
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for constructor
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Range graph generated
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function constructor
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for slitherConstructorVariables
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Range graph generated
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function slitherConstructorVariables
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function onlyOwner
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for onlyInEmergency
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for onlyInEmergency
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function onlyInEmergency
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for stopInEmergency
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for stopInEmergency
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function stopInEmergency
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for error
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for error
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function error
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for whoAmI
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for whoAmI
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function whoAmI
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for timestamp
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for timestamp
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function timestamp
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for contractBalance
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for contractBalance
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function contractBalance
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function balanceOf
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for transfer
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for transfer
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function transfer
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function transferFrom
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for allowance
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for allowance
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function allowance
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for totalSupply
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for totalSupply
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function totalSupply
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for constructor
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for constructor
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Range graph generated
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function constructor
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for totalSupply
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for totalSupply
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function totalSupply
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for approve
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for approve
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Range graph generated
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function approve
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for allowance
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for allowance
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function allowance
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for slitherConstructorVariables
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Range graph generated
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function slitherConstructorVariables
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function onlyOwner
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for onlyInEmergency
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for onlyInEmergency
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function onlyInEmergency
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for notTimeLocked
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for notTimeLocked
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function notTimeLocked
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for stopInEmergency
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for stopInEmergency
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function stopInEmergency
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for error
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for error
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function error
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for whoAmI
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for whoAmI
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function whoAmI
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for timestamp
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for timestamp
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function timestamp
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for contractBalance
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for contractBalance
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function contractBalance
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for constructor
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for constructor
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Range graph generated
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function constructor
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for isManager
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for isManager
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function isManager
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function onlyOwner
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for transfer
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for transfer
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Range graph generated
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function transfer
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for refundTokens
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for refundTokens
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Range graph generated
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function refundTokens
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Range graph generated
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function transferFrom
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for constructor
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for constructor
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Range graph generated
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function constructor
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for close
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for close
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Range graph generated
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function close
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for constructor
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for constructor
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Range graph generated
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function constructor
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for decreaseApproval
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for decreaseApproval
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Range graph generated
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function decreaseApproval
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for deposit
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for deposit
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Range graph generated
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function deposit
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for deposit
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for deposit
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Range graph generated
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Processed function deposit
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Generating return summary for constructor
[INFO] | 2024-11-10 07:38:18 AM | analyzer.0x2cc6ca9c3023a6a876fd54a03f68281c7aad0e8b | Return summary generated for constructor
