[INFO] | 2024-11-10 07:38:58 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Analysis started at: 2024-11-10 07:38:58 AM
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Range graph generated
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Processed function updateEthICOThresholds
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Generating return summary for transfer
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Return summary generated for transfer
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Range graph generated
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Processed function transfer
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Generating return summary for transfer
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Return summary generated for transfer
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Range graph generated
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Processed function transfer
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Range graph generated
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Processed function transferFrom
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Generating return summary for transfer
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Return summary generated for transfer
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Range graph generated
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Processed function transfer
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Range graph generated
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Processed function transferFrom
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Generating return summary for assignToBeneficiary
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Return summary generated for assignToBeneficiary
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Range graph generated
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Processed function assignToBeneficiary
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Generating return summary for rescueToken
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Return summary generated for rescueToken
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Processed function rescueToken
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Generating return summary for CrwdToken
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Return summary generated for CrwdToken
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Range graph generated
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Processed function CrwdToken
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Generating return summary for startICO
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Return summary generated for startICO
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Range graph generated
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Processed function startICO
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Generating return summary for pause
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Return summary generated for pause
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Range graph generated
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Processed function pause
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Generating return summary for abort
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Return summary generated for abort
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Range graph generated
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Processed function abort
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Generating return summary for resumeICO
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Return summary generated for resumeICO
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Range graph generated
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Processed function resumeICO
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Generating return summary for requestRefund
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Return summary generated for requestRefund
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Range graph generated
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Processed function requestRefund
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Generating return summary for requestPayout
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Return summary generated for requestPayout
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Processed function requestPayout
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Generating return summary for setBonusPhase
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Return summary generated for setBonusPhase
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Range graph generated
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Processed function setBonusPhase
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Generating return summary for addToWhitelist
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Return summary generated for addToWhitelist
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Range graph generated
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Processed function addToWhitelist
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Generating return summary for fallback
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Return summary generated for fallback
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Range graph generated
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Processed function fallback
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Generating return summary for addPresaleAmount
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Return summary generated for addPresaleAmount
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Range graph generated
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Processed function addPresaleAmount
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Generating return summary for burnAndFinish
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Return summary generated for burnAndFinish
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Range graph generated
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Processed function burnAndFinish
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Generating return summary for transfer
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Return summary generated for transfer
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Range graph generated
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Processed function transfer
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Range graph generated
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Processed function transferFrom
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Generating return summary for endICO
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Return summary generated for endICO
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Range graph generated
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Processed function endICO
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Generating return summary for anyoneEndICO
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Return summary generated for anyoneEndICO
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Range graph generated
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Processed function anyoneEndICO
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Generating return summary for release
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Return summary generated for release
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Range graph generated
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Processed function release
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Value Range Analysis took 0.058859 seconds
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Value Range Analysis finished
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Storage dependency graph compostion started!
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Storage dependency graph compostion finished!
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Dependency detection started!
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Dependency detection finished!
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Static Analysis took 4.922754 seconds
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Dependency does not exist
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Symbolic execution is not needed!
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Analysis finished!
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Analysis took 4.923075 seconds
[INFO] | 2024-11-10 07:39:03 AM | analyzer.0x40da24a66f729d0bd0453681c5a6506bdc2a7a6a | Analysis finished at: 2024-11-10 07:39:03 AM
