[INFO] | 2024-11-10 07:41:39 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Analysis started at: 2024-11-10 07:41:39 AM
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Return summary generated for getPlayerVaults
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Processed function getPlayerVaults
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Generating return summary for getPlayerInfoByAddress
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Return summary generated for getPlayerInfoByAddress
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Processed function getPlayerInfoByAddress
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Generating return summary for updateGenVault
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Return summary generated for updateGenVault
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Range graph generated
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Processed function updateGenVault
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Generating return summary for eth
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Return summary generated for eth
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Processed function eth
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Generating return summary for keysRec
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Return summary generated for keysRec
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Processed function keysRec
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Generating return summary for withdrawEarnings
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Return summary generated for withdrawEarnings
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Range graph generated
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Processed function withdrawEarnings
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Generating return summary for ethRec
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Return summary generated for ethRec
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Processed function ethRec
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Generating return summary for core
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Return summary generated for core
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Range graph generated
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Processed function core
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Generating return summary for calcKeysReceived
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Return summary generated for calcKeysReceived
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Processed function calcKeysReceived
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Generating return summary for withdraw
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Return summary generated for withdraw
[WARNING] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Range graph generated
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Processed function withdraw
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Generating return summary for getBuyPrice
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Return summary generated for getBuyPrice
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Processed function getBuyPrice
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Generating return summary for iWantXKeys
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Return summary generated for iWantXKeys
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Processed function iWantXKeys
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Generating return summary for buyCore
[INFO] | 2024-11-10 07:41:57 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Return summary generated for buyCore
[INFO] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Range graph generated
[INFO] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Processed function buyCore
[INFO] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Generating return summary for reLoadCore
[INFO] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Return summary generated for reLoadCore
[INFO] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Range graph generated
[INFO] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Processed function reLoadCore
[INFO] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Generating return summary for fallback
[INFO] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Return summary generated for fallback
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[INFO] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Range graph generated
[INFO] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Processed function fallback
[INFO] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Generating return summary for buyXid
[INFO] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Return summary generated for buyXid
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[INFO] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Range graph generated
[INFO] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Processed function buyXid
[INFO] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Generating return summary for buyXaddr
[INFO] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Return summary generated for buyXaddr
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[INFO] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Range graph generated
[INFO] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Processed function buyXaddr
[INFO] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Generating return summary for buyXname
[INFO] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Return summary generated for buyXname
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:41:58 AM | analyzer.0x06ef66ab59919e1c3b25ad4732a002f644fe0f8e | Can there be this kind of variables
