[INFO] | 2024-11-10 07:41:40 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Analysis started at: 2024-11-10 07:41:40 AM
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Processed function _rejectMint
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Generating return summary for transferTokenOwnership
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Return summary generated for transferTokenOwnership
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Processed function transferTokenOwnership
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Generating return summary for finalize
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Return summary generated for finalize
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Range graph generated
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Processed function finalize
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Generating return summary for transferOwnership
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Return summary generated for transferOwnership
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Range graph generated
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Processed function transferOwnership
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Generating return summary for transferOwnership
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Return summary generated for transferOwnership
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Range graph generated
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Processed function transferOwnership
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Generating return summary for approveInvestor
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Return summary generated for approveInvestor
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Range graph generated
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Processed function approveInvestor
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Generating return summary for approveInvestorsInBulk
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Return summary generated for approveInvestorsInBulk
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Range graph generated
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Processed function approveInvestorsInBulk
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Generating return summary for disapproveInvestor
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Return summary generated for disapproveInvestor
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Processed function disapproveInvestor
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Generating return summary for disapproveInvestorsInBulk
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Return summary generated for disapproveInvestorsInBulk
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Processed function disapproveInvestorsInBulk
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Generating return summary for transferOwnership
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Return summary generated for transferOwnership
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Range graph generated
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Processed function transferOwnership
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Generating return summary for updateRate
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Return summary generated for updateRate
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Range graph generated
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Processed function updateRate
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Generating return summary for setTokenContract
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Return summary generated for setTokenContract
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Range graph generated
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Processed function setTokenContract
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Generating return summary for setNewValidator
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Return summary generated for setNewValidator
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Range graph generated
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Processed function setNewValidator
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Generating return summary for setWhitelistContract
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Return summary generated for setWhitelistContract
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Range graph generated
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Processed function setWhitelistContract
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Generating return summary for buyTokens
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Return summary generated for buyTokens
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Range graph generated
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Processed function buyTokens
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Generating return summary for buyTokens
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Return summary generated for buyTokens
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Range graph generated
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Processed function buyTokens
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Generating return summary for buyTokens
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Return summary generated for buyTokens
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Range graph generated
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Processed function buyTokens
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Generating return summary for buyTokens
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Return summary generated for buyTokens
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Range graph generated
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Processed function buyTokens
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Generating return summary for approveMint
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Return summary generated for approveMint
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Range graph generated
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Processed function approveMint
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Generating return summary for bulkApproveMints
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Return summary generated for bulkApproveMints
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Range graph generated
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Processed function bulkApproveMints
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Generating return summary for rejectMint
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Return summary generated for rejectMint
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Range graph generated
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Processed function rejectMint
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Generating return summary for bulkRejectMints
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Return summary generated for bulkRejectMints
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Range graph generated
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Processed function bulkRejectMints
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Generating return summary for finalization
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Return summary generated for finalization
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Processed function finalization
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Generating return summary for constructor
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Return summary generated for constructor
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Range graph generated
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Processed function constructor
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Generating return summary for fallback
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Return summary generated for fallback
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Range graph generated
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Processed function fallback
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Generating return summary for fallback
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Return summary generated for fallback
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Range graph generated
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Processed function fallback
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Generating return summary for fallback
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Return summary generated for fallback
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Range graph generated
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Processed function fallback
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Generating return summary for finalize
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Return summary generated for finalize
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Range graph generated
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Processed function finalize
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Value Range Analysis took 0.046562 seconds
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Value Range Analysis finished
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Storage dependency graph compostion started!
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Storage dependency graph compostion finished!
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Dependency detection started!
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Dependency detection finished!
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Static Analysis took 3.442506 seconds
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Dependency does not exist
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Symbolic execution is not needed!
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Analysis finished!
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Analysis took 3.442931 seconds
[INFO] | 2024-11-10 07:41:44 AM | analyzer.0x1056f5436dc817e28a24c509ff26f5912b837214 | Analysis finished at: 2024-11-10 07:41:44 AM
