[INFO] | 2024-11-10 07:37:55 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Analysis started at: 2024-11-10 07:37:55 AM
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Processed function add
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Generating return summary for dailyPercent
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Return summary generated for dailyPercent
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Processed function dailyPercent
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Generating return summary for msub
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Return summary generated for msub
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Processed function msub
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Generating return summary for madd
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Return summary generated for madd
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Processed function madd
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Generating return summary for ToDo
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Return summary generated for ToDo
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Processed function ToDo
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Generating return summary for privateEntranceProvideAccessFor
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Return summary generated for privateEntranceProvideAccessFor
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Processed function privateEntranceProvideAccessFor
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Generating return summary for disqalify
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Return summary generated for disqalify
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Range graph generated
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Processed function disqalify
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Generating return summary for disqalify2
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Return summary generated for disqalify2
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Range graph generated
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Processed function disqalify2
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Generating return summary for investorInfo
[WARNING] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | No lvalue eligible assignment, is this some bug!
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Return summary generated for investorInfo
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Processed function investorInfo
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Generating return summary for getMemInvestor
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Return summary generated for getMemInvestor
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Processed function getMemInvestor
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Generating return summary for ToDo
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Return summary generated for ToDo
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Processed function ToDo
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Generating return summary for newInvestor
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Return summary generated for newInvestor
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Range graph generated
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Processed function newInvestor
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Generating return summary for addInvestment
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Return summary generated for addInvestment
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Range graph generated
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Processed function addInvestment
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Generating return summary for setPaymentTime
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Return summary generated for setPaymentTime
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Range graph generated
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Processed function setPaymentTime
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Generating return summary for investorsNumber
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Return summary generated for investorsNumber
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Processed function investorsNumber
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Generating return summary for nextWave
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Return summary generated for nextWave
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Range graph generated
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Processed function nextWave
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Generating return summary for isActive
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Return summary generated for isActive
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Processed function isActive
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Generating return summary for saveInvestment
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Return summary generated for saveInvestment
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Processed function saveInvestment
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Generating return summary for doDisown
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Return summary generated for doDisown
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Processed function doDisown
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Generating return summary for ToDo
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Return summary generated for ToDo
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Processed function ToDo
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Generating return summary for init
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Return summary generated for init
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Range graph generated
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Processed function init
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Generating return summary for itisnecessary2
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Return summary generated for itisnecessary2
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Processed function itisnecessary2
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Generating return summary for addInvestment2
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Return summary generated for addInvestment2
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Processed function addInvestment2
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Generating return summary for dailyPercentAtNow
[WARNING] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | No lvalue eligible assignment, is this some bug!
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Return summary generated for dailyPercentAtNow
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Processed function dailyPercentAtNow
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Generating return summary for disqualifyAddress
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Return summary generated for disqualifyAddress
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Range graph generated
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Processed function disqualifyAddress
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Generating return summary for disqualifyAddress2
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Return summary generated for disqualifyAddress2
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Range graph generated
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Processed function disqualifyAddress2
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Generating return summary for calcDividends
[WARNING] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | No lvalue eligible assignment, is this some bug!
[WARNING] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | No lvalue eligible assignment, is this some bug!
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Return summary generated for calcDividends
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Processed function calcDividends
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Generating return summary for constructor
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Return summary generated for constructor
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Range graph generated
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Processed function constructor
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Generating return summary for investorDividendsAtNow
[WARNING] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | No lvalue eligible assignment, is this some bug!
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Return summary generated for investorDividendsAtNow
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Processed function investorDividendsAtNow
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Generating return summary for getMyDividends
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Return summary generated for getMyDividends
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Range graph generated
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Processed function getMyDividends
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Generating return summary for doInvest
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Return summary generated for doInvest
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Range graph generated
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Processed function doInvest
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Generating return summary for fallback
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Return summary generated for fallback
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Range graph generated
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Processed function fallback
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Value Range Analysis took 0.054747 seconds
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Value Range Analysis finished
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Storage dependency graph compostion started!
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Storage dependency graph compostion finished!
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Dependency detection started!
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Dependency detection finished!
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Static Analysis took 5.932858 seconds
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Dependency does not exist
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Symbolic execution is not needed!
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Analysis finished!
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Analysis took 5.933167 seconds
[INFO] | 2024-11-10 07:38:01 AM | analyzer.0x10819fae72282b9a594e34c647a7bc446ef4ad2e | Analysis finished at: 2024-11-10 07:38:01 AM
