[INFO] | 2024-11-10 07:37:54 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Analysis started at: 2024-11-10 07:37:54 AM
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function validBet
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for onlyPlayer
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for onlyPlayer
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function onlyPlayer
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for inactiveGame
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for inactiveGame
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function inactiveGame
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for finishedGame
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for finishedGame
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function finishedGame
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for activeGame
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for activeGame
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function activeGame
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for onlyAdministrator
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for onlyAdministrator
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function onlyAdministrator
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for distributePrizeCalculation
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | We should not consider this kind of return values!
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for distributePrizeCalculation
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function distributePrizeCalculation
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for getPrizeAmount
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for getPrizeAmount
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function getPrizeAmount
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for getPrizeAmount
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for getPrizeAmount
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function getPrizeAmount
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for getNumWinners
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for getNumWinners
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function getNumWinners
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for getNumWinners
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for getNumWinners
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function getNumWinners
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for fallback
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for fallback
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function fallback
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for getPlayerDetails
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for getPlayerDetails
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function getPlayerDetails
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for revoke
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for revoke
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Range graph generated
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function revoke
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for getPlayerDetails
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for getPlayerDetails
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function getPlayerDetails
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for revoke
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for revoke
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Range graph generated
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function revoke
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for calcaultePrizes
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | We should not consider this kind of return values!
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for calcaultePrizes
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function calcaultePrizes
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for play
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for play
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Range graph generated
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function play
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for getWinners
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for getWinners
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function getWinners
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for getStat
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for getStat
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function getStat
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for getWinners
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for getWinners
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function getWinners
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for getStat
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for getStat
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function getStat
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for calcaultePrizes
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for calcaultePrizes
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function calcaultePrizes
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for calcaultePrizes
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for calcaultePrizes
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | State variable assignement do not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function calcaultePrizes
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for fallback
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for fallback
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Range graph generated
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function fallback
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Generating return summary for finish
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Return summary generated for finish
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Range graph generated
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Processed function finish
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Value Range Analysis took 0.046363 seconds
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Value Range Analysis finished
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Storage dependency graph compostion started!
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Storage dependency graph compostion finished!
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Dependency detection started!
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Dependency detection finished!
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Static Analysis took 6.177885 seconds
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Dependency does not exist
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Symbolic execution is not needed!
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Analysis finished!
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Analysis took 6.178195 seconds
[INFO] | 2024-11-10 07:38:00 AM | analyzer.0xb588530e3956d9787b0429244ca360f566ff3301 | Analysis finished at: 2024-11-10 07:38:00 AM
