[INFO] | 2024-11-10 07:37:06 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Analysis started at: 2024-11-10 07:37:06 AM
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function balanceOf
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for ownerOf
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for ownerOf
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function ownerOf
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for approve
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for approve
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function approve
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for getApproved
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for getApproved
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function getApproved
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for setApprovalForAll
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for setApprovalForAll
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function setApprovalForAll
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for isApprovedForAll
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for isApprovedForAll
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function isApprovedForAll
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for totalSupply
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for totalSupply
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function totalSupply
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for tokenOfOwnerByIndex
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for tokenOfOwnerByIndex
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function tokenOfOwnerByIndex
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for tokenByIndex
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for tokenByIndex
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function tokenByIndex
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for supportsInterface
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for supportsInterface
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function supportsInterface
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for _registerInterface
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for _registerInterface
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Range graph generated
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function _registerInterface
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function balanceOf
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for ownerOf
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for ownerOf
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function ownerOf
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for setApprovalForAll
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for setApprovalForAll
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Range graph generated
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function setApprovalForAll
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for isApprovedForAll
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for isApprovedForAll
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function isApprovedForAll
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for _exists
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for _exists
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function _exists
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for totalSupply
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for totalSupply
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function totalSupply
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for supportsInterface
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for supportsInterface
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function supportsInterface
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function balanceOf
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for ownerOf
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for ownerOf
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function ownerOf
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for approve
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for approve
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function approve
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for getApproved
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for getApproved
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function getApproved
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for setApprovalForAll
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for setApprovalForAll
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function setApprovalForAll
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for isApprovedForAll
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for isApprovedForAll
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function isApprovedForAll
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for name
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for name
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function name
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for symbol
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for symbol
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function symbol
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for tokenURI
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for tokenURI
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function tokenURI
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for supportsInterface
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for supportsInterface
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function supportsInterface
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function balanceOf
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for ownerOf
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for ownerOf
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function ownerOf
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for approve
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for approve
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function approve
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for getApproved
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for getApproved
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function getApproved
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for setApprovalForAll
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for setApprovalForAll
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function setApprovalForAll
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for isApprovedForAll
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for isApprovedForAll
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function isApprovedForAll
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for name
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for name
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function name
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for symbol
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for symbol
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function symbol
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for tokenURI
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for tokenURI
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function tokenURI
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for supportsInterface
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for supportsInterface
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function supportsInterface
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for _registerInterface
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for _registerInterface
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Range graph generated
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function _registerInterface
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function balanceOf
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for ownerOf
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for ownerOf
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function ownerOf
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for setApprovalForAll
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for setApprovalForAll
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Range graph generated
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function setApprovalForAll
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for isApprovedForAll
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for isApprovedForAll
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function isApprovedForAll
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for _exists
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for _exists
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function _exists
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for name
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for name
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function name
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for symbol
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for symbol
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function symbol
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for supportsInterface
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for supportsInterface
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function supportsInterface
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function balanceOf
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for ownerOf
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for ownerOf
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function ownerOf
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for approve
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for approve
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function approve
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for getApproved
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for getApproved
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function getApproved
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for setApprovalForAll
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for setApprovalForAll
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | State variable assignement do not exist
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Processed function setApprovalForAll
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Generating return summary for isApprovedForAll
[INFO] | 2024-11-10 07:37:25 AM | analyzer.0x1806b3527c18fb532c46405f6f014c1f381b499a | Return summary generated for isApprovedForAll
