[INFO] | 2024-11-10 07:39:07 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Analysis started at: 2024-11-10 07:39:07 AM
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function onlyOwner
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for isValidDestination
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for isValidDestination
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function isValidDestination
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for onlyWhenTransferAllowed
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for onlyWhenTransferAllowed
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function onlyWhenTransferAllowed
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for PolicyPalNetworkAirdrop
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for PolicyPalNetworkAirdrop
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Range graph generated
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function PolicyPalNetworkAirdrop
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for transfer
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for transfer
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Range graph generated
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function transfer
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for transfer
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for transfer
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Range graph generated
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function transfer
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for transfer
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for transfer
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Range graph generated
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function transfer
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Range graph generated
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function transferFrom
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for increaseApproval
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for increaseApproval
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Range graph generated
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function increaseApproval
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for transfer
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for transfer
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Range graph generated
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function transfer
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Range graph generated
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function transferFrom
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for increaseApproval
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for increaseApproval
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Range graph generated
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function increaseApproval
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for burn
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for burn
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Range graph generated
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function burn
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for decreaseApproval
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for decreaseApproval
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Range graph generated
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function decreaseApproval
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for burn
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for burn
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Range graph generated
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function burn
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for decreaseApproval
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for decreaseApproval
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Range graph generated
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function decreaseApproval
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for transferOwnership
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for transferOwnership
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Range graph generated
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function transferOwnership
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for emergencyERC20Drain
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for emergencyERC20Drain
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function emergencyERC20Drain
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for transferOwnership
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for transferOwnership
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Range graph generated
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function transferOwnership
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for toggleTransferable
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for toggleTransferable
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Range graph generated
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function toggleTransferable
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for transfer
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for transfer
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Range graph generated
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function transfer
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Range graph generated
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function transferFrom
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for burn
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for burn
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Range graph generated
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function burn
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for PolicyPalNetworkToken
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for PolicyPalNetworkToken
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Range graph generated
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function PolicyPalNetworkToken
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for airDropSingleAmount
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for airDropSingleAmount
[WARNING] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Can there be this kind of variables
[WARNING] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Can there be this kind of variables
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Range graph generated
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Processed function airDropSingleAmount
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Generating return summary for airDropMultipleAmount
[INFO] | 2024-11-10 07:39:12 AM | analyzer.0x470142a1834438515b757118f322703aba6e1e05 | Return summary generated for airDropMultipleAmount
