[INFO] | 2024-11-10 08:37:37 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Analysis started at: 2024-11-10 08:37:37 AM
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Range graph generated
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Processed function fallback
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Generating return summary for Play
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Return summary generated for Play
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Range graph generated
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Processed function Play
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Generating return summary for balances
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Return summary generated for balances
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | State variable assignement do not exist
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Processed function balances
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Generating return summary for onlyOwner
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Return summary generated for onlyOwner
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | State variable assignement do not exist
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Processed function onlyOwner
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Generating return summary for Owned
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Return summary generated for Owned
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Range graph generated
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Processed function Owned
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Generating return summary for acceptOwnership
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Return summary generated for acceptOwnership
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Range graph generated
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Processed function acceptOwnership
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Generating return summary for start
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Return summary generated for start
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Range graph generated
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Processed function start
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Generating return summary for fallback
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Return summary generated for fallback
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Range graph generated
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Processed function fallback
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Generating return summary for Play
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Return summary generated for Play
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Range graph generated
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Processed function Play
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Generating return summary for balances
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Return summary generated for balances
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | State variable assignement do not exist
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Processed function balances
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Generating return summary for onlyOwner
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Return summary generated for onlyOwner
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | State variable assignement do not exist
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Processed function onlyOwner
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Generating return summary for transferAnyERC20Token
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Return summary generated for transferAnyERC20Token
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | State variable assignement do not exist
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Processed function transferAnyERC20Token
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Generating return summary for approveAndCall
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Return summary generated for approveAndCall
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Range graph generated
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Processed function approveAndCall
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Generating return summary for transferOwnership
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Return summary generated for transferOwnership
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Range graph generated
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Processed function transferOwnership
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Generating return summary for dividendsAcc
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Return summary generated for dividendsAcc
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Range graph generated
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Processed function dividendsAcc
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Generating return summary for transfer
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Return summary generated for transfer
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Range graph generated
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Processed function transfer
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Generating return summary for transferFrom
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Return summary generated for transferFrom
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Range graph generated
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Processed function transferFrom
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Generating return summary for fallback
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Return summary generated for fallback
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Range graph generated
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Processed function fallback
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Generating return summary for buyEIT
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Return summary generated for buyEIT
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Range graph generated
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Processed function buyEIT
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Generating return summary for ICOaddress
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Return summary generated for ICOaddress
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Range graph generated
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Processed function ICOaddress
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Generating return summary for collectDividends
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Return summary generated for collectDividends
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Range graph generated
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Processed function collectDividends
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Generating return summary for transferOwnership
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Return summary generated for transferOwnership
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Range graph generated
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Processed function transferOwnership
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Generating return summary for dividendsAcc
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Return summary generated for dividendsAcc
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Range graph generated
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Processed function dividendsAcc
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Generating return summary for transferOwnership
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Return summary generated for transferOwnership
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Range graph generated
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Processed function transferOwnership
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Generating return summary for dividendsAcc
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Return summary generated for dividendsAcc
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Range graph generated
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Processed function dividendsAcc
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Generating return summary for transferOwnership
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Return summary generated for transferOwnership
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Range graph generated
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Processed function transferOwnership
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Generating return summary for dividendsAcc
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Return summary generated for dividendsAcc
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Range graph generated
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Processed function dividendsAcc
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Generating return summary for winner
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Return summary generated for winner
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Range graph generated
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Processed function winner
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Generating return summary for transferOwnership
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Return summary generated for transferOwnership
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Range graph generated
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Processed function transferOwnership
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Generating return summary for dividendsAcc
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Return summary generated for dividendsAcc
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Range graph generated
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Processed function dividendsAcc
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Generating return summary for winner
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Return summary generated for winner
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Range graph generated
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Processed function winner
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Value Range Analysis took 0.025357 seconds
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Value Range Analysis finished
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Storage dependency graph compostion started!
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Storage dependency graph compostion finished!
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Dependency detection started!
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Dependency detection finished!
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Static Analysis took 3.795476 seconds
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Dependency does not exist
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Symbolic execution is not needed!
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Analysis finished!
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Analysis took 3.795643 seconds
[INFO] | 2024-11-10 08:37:41 AM | analyzer.0x0e9186d1d0c7aa2212e3f42405eda1bc35d826a9 | Analysis finished at: 2024-11-10 08:37:41 AM

real	0m4.915s
user	0m7.286s
sys	0m4.167s
