[INFO] | 2024-11-10 07:39:21 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Analysis started at: 2024-11-10 07:39:21 AM
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for unpause
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for unpause
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Processed function unpause
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for __callback
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for __callback
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Processed function __callback
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Processed function getCodeSize
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for parseAddr
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for parseAddr
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Processed function parseAddr
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for strCompare
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for strCompare
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Processed function strCompare
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for indexOf
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for indexOf
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Processed function indexOf
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for strConcat
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for strConcat
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Processed function strConcat
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for parseInt
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for parseInt
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Processed function parseInt
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for uint2str
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for uint2str
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Processed function uint2str
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for oraclize_setNetworkName
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for oraclize_setNetworkName
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Range graph generated
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Processed function oraclize_setNetworkName
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for oraclize_getNetworkName
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for oraclize_getNetworkName
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Processed function oraclize_getNetworkName
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for oraclize_randomDS_setCommitment
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for oraclize_randomDS_setCommitment
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Range graph generated
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Processed function oraclize_randomDS_setCommitment
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for matchBytes32Prefix
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for matchBytes32Prefix
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Processed function matchBytes32Prefix
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for copyBytes
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for copyBytes
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Processed function copyBytes
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for safer_ecrecover
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | We should not consider this kind of return values!
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | We should not consider this kind of return values!
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for safer_ecrecover
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Processed function safer_ecrecover
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for safeMemoryCleaner
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for safeMemoryCleaner
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Processed function safeMemoryCleaner
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for constructor
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for constructor
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Range graph generated
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Processed function constructor
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for isOwner
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for isOwner
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Processed function isOwner
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for _updateCurrentStage
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for _updateCurrentStage
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Range graph generated
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Processed function _updateCurrentStage
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for _forwardFunds
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for _forwardFunds
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Processed function _forwardFunds
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for hasClosed
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for hasClosed
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Processed function hasClosed
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for capReached
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for capReached
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Processed function capReached
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for slitherConstructorVariables
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Range graph generated
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Processed function slitherConstructorVariables
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for oraclizeAPI
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for oraclizeAPI
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Range graph generated
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Processed function oraclizeAPI
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for onlyOwner
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for onlyOwner
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Processed function onlyOwner
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for onlyWhileOpen
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for onlyWhileOpen
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Processed function onlyWhileOpen
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Range graph generated
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Processed function oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Range graph generated
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Processed function oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Range graph generated
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Processed function oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Range graph generated
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Processed function oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Range graph generated
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Processed function oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Range graph generated
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Processed function oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Range graph generated
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Processed function oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Range graph generated
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Processed function oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Range graph generated
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Processed function oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Range graph generated
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Processed function oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Range graph generated
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Processed function oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Range graph generated
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Processed function oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Range graph generated
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Processed function oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Range graph generated
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Processed function oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Range graph generated
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Processed function oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for oraclize_query
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:39:46 AM | analyzer.0x0c78003843b4a72b765938cb3b14aecb188dbc6a | Return summary generated for getCodeSize
