[INFO] | 2024-11-10 07:39:27 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Analysis started at: 2024-11-10 07:39:27 AM
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Range graph generated
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Processed function changeTreasury
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Generating return summary for setAnonymityFee
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Return summary generated for setAnonymityFee
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Range graph generated
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Processed function setAnonymityFee
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Generating return summary for setPoolList
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Return summary generated for setPoolList
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Range graph generated
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Processed function setPoolList
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Generating return summary for setPoolFee
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Return summary generated for setPoolFee
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Range graph generated
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Processed function setPoolFee
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Generating return summary for setOverMinETH
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Return summary generated for setOverMinETH
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Range graph generated
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Processed function setOverMinETH
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Generating return summary for setDuration
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Return summary generated for setDuration
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Range graph generated
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Processed function setDuration
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Generating return summary for setFeePercent
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Return summary generated for setFeePercent
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Range graph generated
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Processed function setFeePercent
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Generating return summary for forceSwapAndShare
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Return summary generated for forceSwapAndShare
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Range graph generated
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Processed function forceSwapAndShare
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Generating return summary for calcAccumulateM87
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Return summary generated for calcAccumulateM87
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Processed function calcAccumulateM87
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Generating return summary for safeTransfer
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Return summary generated for safeTransfer
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Processed function safeTransfer
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Generating return summary for safeTransferFrom
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Return summary generated for safeTransferFrom
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Processed function safeTransferFrom
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Generating return summary for safeApprove
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Return summary generated for safeApprove
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Processed function safeApprove
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Generating return summary for safeIncreaseAllowance
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Return summary generated for safeIncreaseAllowance
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Processed function safeIncreaseAllowance
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Generating return summary for safeDecreaseAllowance
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Return summary generated for safeDecreaseAllowance
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Processed function safeDecreaseAllowance
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Generating return summary for constructor
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Return summary generated for constructor
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Range graph generated
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Processed function constructor
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Generating return summary for _insert
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Return summary generated for _insert
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Range graph generated
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Processed function _insert
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Generating return summary for constructor
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Return summary generated for constructor
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Range graph generated
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Processed function constructor
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Generating return summary for _insert
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Return summary generated for _insert
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Range graph generated
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Processed function _insert
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Generating return summary for updateBlockReward
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Return summary generated for updateBlockReward
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Range graph generated
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Processed function updateBlockReward
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Generating return summary for M87Denomination
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Return summary generated for M87Denomination
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Processed function M87Denomination
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Generating return summary for safeTransfer
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Return summary generated for safeTransfer
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | State variable assignement do not exist
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Processed function safeTransfer
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Generating return summary for deposit
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Return summary generated for deposit
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Range graph generated
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Processed function deposit
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Generating return summary for withdraw
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Return summary generated for withdraw
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Range graph generated
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Processed function withdraw
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Value Range Analysis took 0.034583 seconds
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Value Range Analysis finished
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Storage dependency graph compostion started!
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Storage dependency graph compostion finished!
[INFO] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | Dependency detection started!
[ERROR] | 2024-11-10 07:39:33 AM | analyzer.0x1963737af12d3649f6f319fb64af2aa29f7256b7 | This can occur due to slither insanity, for now we are bailing out!

real	0m7.869s
user	0m9.341s
sys	0m2.894s
