[INFO] | 2024-11-10 07:40:26 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Analysis started at: 2024-11-10 07:40:26 AM
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Generating return summary for keys
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Return summary generated for keys
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Processed function keys
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Generating return summary for getPlayerVaults
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Return summary generated for getPlayerVaults
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Processed function getPlayerVaults
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Generating return summary for getPlayerInfoByAddress
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Return summary generated for getPlayerInfoByAddress
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Processed function getPlayerInfoByAddress
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Generating return summary for updateGenVault
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Return summary generated for updateGenVault
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Range graph generated
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Processed function updateGenVault
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Generating return summary for eth
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Return summary generated for eth
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Processed function eth
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Generating return summary for keysRec
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Return summary generated for keysRec
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Processed function keysRec
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Generating return summary for managePlayer
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Return summary generated for managePlayer
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Range graph generated
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Processed function managePlayer
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Generating return summary for withdrawEarnings
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Return summary generated for withdrawEarnings
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Range graph generated
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Processed function withdrawEarnings
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Generating return summary for ethRec
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Return summary generated for ethRec
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Processed function ethRec
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Generating return summary for calcKeysReceived
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Return summary generated for calcKeysReceived
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Processed function calcKeysReceived
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Generating return summary for core
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Return summary generated for core
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Range graph generated
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Processed function core
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Generating return summary for withdraw
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Return summary generated for withdraw
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Range graph generated
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Processed function withdraw
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Generating return summary for getBuyPrice
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Return summary generated for getBuyPrice
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Processed function getBuyPrice
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Generating return summary for iWantXKeys
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Return summary generated for iWantXKeys
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | State variable assignement do not exist
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Processed function iWantXKeys
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Generating return summary for buyCore
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Return summary generated for buyCore
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Range graph generated
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Processed function buyCore
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Generating return summary for reLoadCore
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Return summary generated for reLoadCore
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Range graph generated
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Processed function reLoadCore
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Generating return summary for fallback
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Return summary generated for fallback
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Range graph generated
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Processed function fallback
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Generating return summary for buyXid
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Return summary generated for buyXid
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Range graph generated
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Processed function buyXid
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Generating return summary for buyXaddr
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Return summary generated for buyXaddr
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Range graph generated
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Processed function buyXaddr
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Generating return summary for buyXname
[INFO] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Return summary generated for buyXname
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
[WARNING] | 2024-11-10 07:40:46 AM | analyzer.0x37238583c041a2f51964f23fde2710c4fbd29e9e | Can there be this kind of variables
