[INFO] | 2024-11-10 07:40:27 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Analysis started at: 2024-11-10 07:40:27 AM
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for isOwner
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function isOwner
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Generating return summary for amIOwner
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for amIOwner
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function amIOwner
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Generating return summary for revoke
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for revoke
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function revoke
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Generating return summary for hasConfirmed
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for hasConfirmed
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function hasConfirmed
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Generating return summary for totalSupply
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for totalSupply
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function totalSupply
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Generating return summary for balanceOf
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for balanceOf
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function balanceOf
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Generating return summary for transfer
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for transfer
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function transfer
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Generating return summary for allowance
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for allowance
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function allowance
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Generating return summary for transferFrom
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for transferFrom
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function transferFrom
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Generating return summary for approve
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for approve
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function approve
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Generating return summary for name
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for name
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function name
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Generating return summary for symbol
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for symbol
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function symbol
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Generating return summary for decimals
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for decimals
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function decimals
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Generating return summary for burn
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for burn
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function burn
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Generating return summary for approveAndCall
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for approveAndCall
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function approveAndCall
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Generating return summary for setSale
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for setSale
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function setSale
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Generating return summary for switchToNextSale
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for switchToNextSale
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function switchToNextSale
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Generating return summary for thaw
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for thaw
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function thaw
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Generating return summary for disablePrivileged
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for disablePrivileged
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function disablePrivileged
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Generating return summary for slitherConstructorVariables
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Range graph generated
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function slitherConstructorVariables
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Generating return summary for getOwner
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for getOwner
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function getOwner
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Generating return summary for isOwner
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for isOwner
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function isOwner
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Generating return summary for reorganizeOwners
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for reorganizeOwners
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Range graph generated
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function reorganizeOwners
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Generating return summary for checkOwnerIndex
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for checkOwnerIndex
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function checkOwnerIndex
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Generating return summary for isOperationActive
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for isOperationActive
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function isOperationActive
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Generating return summary for assertOwnersAreConsistent
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for assertOwnersAreConsistent
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function assertOwnersAreConsistent
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Generating return summary for assertOperationIsConsistent
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for assertOperationIsConsistent
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function assertOperationIsConsistent
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Generating return summary for __callback
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for __callback
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function __callback
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Generating return summary for getCodeSize
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for getCodeSize
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function getCodeSize
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Generating return summary for parseAddr
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for parseAddr
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function parseAddr
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Generating return summary for strCompare
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for strCompare
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function strCompare
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Generating return summary for indexOf
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for indexOf
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function indexOf
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Generating return summary for strConcat
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for strConcat
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function strConcat
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Generating return summary for parseInt
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for parseInt
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function parseInt
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Generating return summary for uint2str
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for uint2str
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function uint2str
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Generating return summary for stra2cbor
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for stra2cbor
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function stra2cbor
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Generating return summary for ba2cbor
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for ba2cbor
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function ba2cbor
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Generating return summary for oraclize_setNetworkName
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for oraclize_setNetworkName
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Range graph generated
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function oraclize_setNetworkName
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Generating return summary for oraclize_getNetworkName
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for oraclize_getNetworkName
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function oraclize_getNetworkName
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Generating return summary for oraclize_randomDS_setCommitment
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for oraclize_randomDS_setCommitment
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Range graph generated
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function oraclize_randomDS_setCommitment
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Generating return summary for matchBytes32Prefix
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for matchBytes32Prefix
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function matchBytes32Prefix
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Generating return summary for copyBytes
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for copyBytes
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function copyBytes
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Generating return summary for safer_ecrecover
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | We should not consider this kind of return values!
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | We should not consider this kind of return values!
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for safer_ecrecover
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function safer_ecrecover
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Generating return summary for topUp
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for topUp
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function topUp
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Generating return summary for getTime
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for getTime
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function getTime
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Generating return summary for slitherConstructorVariables
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for slitherConstructorVariables
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Range graph generated
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function slitherConstructorVariables
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Generating return summary for multiOwnedValidRequirement
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Return summary generated for multiOwnedValidRequirement
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | State variable assignement do not exist
[INFO] | 2024-11-10 07:41:09 AM | analyzer.0x2aa216f8126190fe5610b1b6c3c4835d1b07c8c8 | Processed function multiOwnedValidRequirement
